USAF,YR--MODAHRMN,DIR,SPD,GUS,TEMP,MAX,MIN
29070,201501102100,100.0,29.0,,15.0,,
29070,201501102200,100.0,29.0,,14.0,,
29070,201501102300,90.0,29.0,,15.0,,
29070,201501110000,90.0,29.0,,16.0,,
29070,201501110100,80.0,29.0,,15.0,,
29070,201501110200,90.0,29.0,,14.0,,
29070,201501110300,90.0,27.0,,14.0,,
29070,201501110400,80.0,27.0,,13.0,,
29070,201501110500,80.0,34.0,,13.0,,
29070,201501110600,80.0,31.0,,12.0,16.0,11.0
29070,201501110700,70.0,31.0,,9.0,,
29070,201501110800,70.0,34.0,,8.0,,
29070,201501110900,80.0,31.0,,9.0,,
29070,201501111000,70.0,31.0,,10.0,,
29070,201501111100,70.0,29.0,,11.0,,
29070,201501111200,60.0,29.0,,12.0,,
29070,201501111300,60.0,27.0,,12.0,,
29070,201501111400,50.0,25.0,,13.0,,
29070,201501111500,50.0,27.0,,14.0,,
29070,201501111600,50.0,29.0,,14.0,,
29070,201501111700,50.0,25.0,,14.0,,
29070,201501111800,,,,13.0,15.0,8.0
29070,201501111900,60.0,25.0,,12.0,,
29070,201501112000,50.0,25.0,,13.0,,
29070,201501112100,60.0,25.0,,13.0,,
29070,201501112200,,,,12.0,,
29070,201501112300,,,,12.0,,
29070,201501120000,60.0,20.0,,11.0,,
29070,201501120100,,,,12.0,,
29070,201501120200,70.0,20.0,,12.0,,
29070,201501120300,50.0,16.0,,12.0,,
29070,201501120400,50.0,13.0,,12.0,,
29070,201501120500,50.0,13.0,,12.0,,
29070,201501120600,50.0,11.0,,11.0,13.0,11.0
29070,201501120700,60.0,9.0,,10.0,,
29070,201501120800,,,,10.0,,
29070,201501120900,70.0,16.0,,10.0,,
29070,201501121000,,,,10.0,,
29070,201501121100,70.0,13.0,,9.0,,
29070,201501121200,80.0,13.0,,9.0,,
29070,201501121300,80.0,11.0,,8.0,,
29070,201501121400,90.0,13.0,,9.0,,
29070,201501121500,110.0,13.0,,8.0,,
29070,201501121600,110.0,13.0,,9.0,,
29070,201501121700,130.0,13.0,,8.0,,
29070,201501121800,130.0,16.0,,9.0,11.0,8.0
29070,201501121900,,,,9.0,,
29070,201501122000,,,,9.0,,
29070,201501122100,,,,9.0,,
29070,201501122200,,,,9.0,,
29070,201501122300,110.0,20.0,,9.0,,
29070,201501130000,,,,11.0,,
29070,201501130100,,,,11.0,,
29070,201501130200,,,,12.0,,
29070,201501130300,,,,12.0,,
29070,201501130400,,,,12.0,,
29070,201501130500,100.0,20.0,,13.0,,
29070,201501130600,,,,13.0,13.0,8.0
29070,201501130700,90.0,22.0,,13.0,,
29070,201501130800,90.0,18.0,,13.0,,
29070,201501130900,,,,14.0,,
29070,201501131000,,,,14.0,,
29070,201501131100,150.0,13.0,,14.0,,
29070,201501131200,160.0,13.0,,14.0,,
29070,201501131300,150.0,16.0,,15.0,,
29070,201501131400,,,,16.0,,
29070,201501131500,,,,15.0,,
29070,201501131600,180.0,18.0,,16.0,,
29070,201501131700,,,,15.0,,
29070,201501131800,,,,14.0,17.0,12.0
29070,201501131900,170.0,22.0,,14.0,,
29070,201501132000,,,,14.0,,
29070,201501132100,,,,14.0,,
29070,201501132200,,,,14.0,,
29070,201501132300,,,,16.0,,
29070,201501140000,,,,17.0,,
29070,201501140100,,,,19.0,,
29070,201501140200,,,,19.0,,
29070,201501140300,,,,20.0,,
29070,201501140400,,,,20.0,,
29070,201501140500,,,,20.0,,
29070,201501140600,,,,21.0,22.0,13.0
29070,201501140700,,,,23.0,,
29070,201501140800,,,,24.0,,
29070,201501140900,,,,25.0,,
29070,201501141000,,,,28.0,,
29070,201501141100,,,,30.0,,
29070,201501141200,230.0,29.0,,30.0,,
29070,201501141300,240.0,25.0,,28.0,,
29070,201501141400,250.0,20.0,,27.0,,
29070,201501141500,270.0,18.0,,27.0,,
29070,201501141600,270.0,16.0,,27.0,,
29070,201501141700,270.0,16.0,,27.0,,
29070,201501141800,270.0,7.0,,28.0,31.0,21.0
29070,201501141900,270.0,4.0,,28.0,,
29070,201501142000,310.0,4.0,,28.0,,
29070,201501142100,320.0,4.0,,28.0,,
29070,201501142200,360.0,2.0,,28.0,,
29070,201501142300,360.0,4.0,,28.0,,
29070,201501150000,360.0,2.0,,28.0,,
29070,201501150100,80.0,2.0,,29.0,,
29070,201501150200,110.0,4.0,,29.0,,
29070,201501150300,130.0,4.0,,30.0,,
29070,201501150400,130.0,4.0,,30.0,,
29070,201501150500,220.0,11.0,,32.0,,
29070,201501150600,260.0,9.0,,32.0,32.0,27.0
29070,201501150700,250.0,9.0,,32.0,,
29070,201501150800,260.0,13.0,,31.0,,
29070,201501150900,250.0,9.0,,31.0,,
29070,201501151000,250.0,9.0,,30.0,,
29070,201501151100,240.0,7.0,,31.0,,
29070,201501151200,210.0,9.0,,31.0,,
29070,201501151300,240.0,18.0,,30.0,,
29070,201501151400,230.0,16.0,,29.0,,
29070,201501151500,210.0,18.0,,30.0,,
29070,201501151600,200.0,13.0,,31.0,,
29070,201501151700,190.0,16.0,,32.0,,
29070,201501151800,180.0,18.0,,32.0,33.0,28.0
29070,201501151900,180.0,18.0,,33.0,,
29070,201501152000,170.0,18.0,,33.0,,
29070,201501152100,180.0,25.0,,33.0,,
29070,201501152200,170.0,20.0,,32.0,,
29070,201501152300,160.0,22.0,,32.0,,
29070,201501160000,160.0,22.0,,33.0,,
29070,201501160100,160.0,25.0,,33.0,,
29070,201501160200,150.0,29.0,,32.0,,
29070,201501160300,150.0,29.0,,32.0,,
29070,201501160400,150.0,29.0,,32.0,,
29070,201501160500,150.0,27.0,,32.0,,
29070,201501160600,160.0,25.0,,32.0,33.0,32.0
29070,201501160700,160.0,22.0,,32.0,,
29070,201501160800,160.0,22.0,,33.0,,
29070,201501160900,170.0,20.0,,33.0,,
29070,201501161000,170.0,18.0,,33.0,,
29070,201501161100,170.0,18.0,,33.0,,
29070,201501161200,180.0,16.0,,33.0,,
29070,201501161300,170.0,13.0,,33.0,,
29070,201501161400,160.0,16.0,,33.0,,
29070,201501161500,170.0,20.0,,33.0,,
29070,201501161600,180.0,20.0,,34.0,,
29070,201501161700,180.0,18.0,,34.0,,
29070,201501161800,180.0,22.0,,33.0,34.0,32.0
29070,201501161900,180.0,20.0,,34.0,,
29070,201501162000,180.0,22.0,,35.0,,
29070,201501162100,180.0,22.0,,34.0,,
29070,201501162200,180.0,20.0,,34.0,,
29070,201501162300,180.0,22.0,,34.0,,
29070,201501170000,190.0,25.0,,34.0,,
29070,201501170100,190.0,25.0,,35.0,,
29070,201501170200,200.0,22.0,,35.0,,
29070,201501170300,210.0,29.0,,35.0,,
29070,201501170400,210.0,27.0,,34.0,,
29070,201501170500,210.0,25.0,,34.0,,
29070,201501170600,220.0,27.0,,34.0,35.0,33.0
29070,201501170700,220.0,27.0,,34.0,,
29070,201501170800,220.0,27.0,,33.0,,
29070,201501170900,210.0,29.0,,35.0,,
29070,201501171000,210.0,27.0,,34.0,,
29070,201501171100,210.0,27.0,,35.0,,
29070,201501171200,210.0,27.0,,34.0,,
29070,201501171300,210.0,25.0,,34.0,,
29070,201501171400,210.0,25.0,,33.0,,
29070,201501171500,200.0,20.0,,32.0,,
29070,201501171600,210.0,20.0,,32.0,,
29070,201501171700,220.0,20.0,,33.0,,
29070,201501171800,220.0,20.0,,34.0,35.0,32.0
29070,201501171900,220.0,18.0,,34.0,,
29070,201501172000,220.0,16.0,,33.0,,
29070,201501172100,320.0,7.0,,32.0,,
29070,201501172200,330.0,9.0,,32.0,,
29070,201501172300,310.0,13.0,,32.0,,
29070,201501180000,290.0,11.0,,31.0,,
29070,201501180100,310.0,11.0,,31.0,,
29070,201501180200,320.0,13.0,,31.0,,
29070,201501180300,330.0,16.0,,31.0,,
29070,201501180400,330.0,18.0,,31.0,,
29070,201501180500,330.0,16.0,,31.0,,
29070,201501180600,330.0,13.0,,30.0,34.0,30.0
29070,201501180700,340.0,16.0,,29.0,,
29070,201501180800,340.0,16.0,,30.0,,
29070,201501180900,350.0,16.0,,30.0,,
29070,201501181000,10.0,13.0,,30.0,,
29070,201501181100,20.0,20.0,,31.0,,
29070,201501181200,30.0,27.0,,31.0,,
29070,201501181300,30.0,29.0,,31.0,,
29070,201501181400,30.0,29.0,,31.0,,
29070,201501181500,30.0,29.0,,31.0,,
29070,201501181600,30.0,31.0,,30.0,,
29070,201501181700,30.0,31.0,,29.0,,
29070,201501181800,40.0,29.0,,29.0,31.0,28.0
29070,201501181900,40.0,27.0,,29.0,,
29070,201501182000,40.0,31.0,,29.0,,
29070,201501182100,40.0,29.0,,29.0,,
29070,201501182200,40.0,29.0,,28.0,,
29070,201501182300,50.0,29.0,,28.0,,
29070,201501190000,40.0,27.0,,27.0,,
29070,201501190100,50.0,25.0,,26.0,,
29070,201501190200,50.0,25.0,,26.0,,
29070,201501190300,60.0,20.0,,25.0,,
29070,201501190400,60.0,18.0,,24.0,,
29070,201501190500,60.0,18.0,,24.0,,
29070,201501190600,70.0,16.0,,23.0,29.0,23.0
29070,201501190700,70.0,16.0,,23.0,,
29070,201501190800,70.0,13.0,,23.0,,
29070,201501190900,80.0,13.0,,22.0,,
29070,201501191000,80.0,11.0,,22.0,,
29070,201501191100,80.0,11.0,,22.0,,
29070,201501191200,90.0,11.0,,21.0,,
29070,201501191300,100.0,9.0,,20.0,,
29070,201501191400,90.0,9.0,,20.0,,
29070,201501191500,90.0,9.0,,20.0,,
29070,201501191600,80.0,9.0,,20.0,,
29070,201501191700,90.0,9.0,,19.0,,
29070,201501191800,110.0,9.0,,18.0,23.0,18.0
29070,201501191900,100.0,9.0,,18.0,,
29070,201501192000,120.0,7.0,,17.0,,
29070,201501192100,150.0,4.0,,17.0,,
29070,201501192200,110.0,4.0,,18.0,,
29070,201501192300,120.0,4.0,,18.0,,
29070,201501200000,100.0,7.0,,18.0,,
29070,201501200100,100.0,9.0,,17.0,,
29070,201501200200,90.0,11.0,,16.0,,
29070,201501200300,110.0,9.0,,15.0,,
29070,201501200400,130.0,9.0,,16.0,,
29070,201501200500,130.0,7.0,,13.0,,
29070,201501200600,140.0,7.0,,13.0,19.0,13.0
29070,201501200700,140.0,9.0,,14.0,,
29070,201501200800,140.0,9.0,,15.0,,
29070,201501200900,160.0,11.0,,18.0,,
29070,201501201000,150.0,11.0,,19.0,,
29070,201501201100,150.0,11.0,,19.0,,
29070,201501201200,150.0,11.0,,19.0,,
29070,201501201300,150.0,11.0,,18.0,,
29070,201501201400,170.0,13.0,,20.0,,
29070,201501201500,190.0,18.0,,20.0,,
29070,201501201600,200.0,13.0,,21.0,,
29070,201501201700,210.0,13.0,,21.0,,
29070,201501201800,200.0,11.0,,22.0,22.0,13.0
29070,201501201900,200.0,9.0,,23.0,,
29070,201501202000,170.0,11.0,,22.0,,
29070,201501202100,190.0,9.0,,22.0,,
29070,201501202200,190.0,9.0,,22.0,,
29070,201501202300,180.0,9.0,,22.0,,
29070,201501210000,180.0,9.0,,21.0,,
29070,201501210100,180.0,9.0,,22.0,,
29070,201501210200,190.0,7.0,,23.0,,
29070,201501210300,160.0,9.0,,22.0,,
29070,201501210400,160.0,9.0,,21.0,,
29070,201501210500,170.0,7.0,,21.0,,
29070,201501210600,170.0,9.0,,22.0,23.0,21.0
29070,201501210700,170.0,9.0,,23.0,,
29070,201501210800,170.0,11.0,,23.0,,
29070,201501210900,150.0,9.0,,21.0,,
29070,201501211000,140.0,11.0,,20.0,,
29070,201501211100,160.0,13.0,,20.0,,
29070,201501211200,160.0,18.0,,19.0,,
29070,201501211300,160.0,16.0,,17.0,,
29070,201501211400,150.0,13.0,,16.0,,
29070,201501211500,140.0,11.0,,14.0,,
29070,201501211600,140.0,13.0,,12.0,,
29070,201501211700,150.0,13.0,,11.0,,
29070,201501211800,150.0,11.0,,10.0,24.0,10.0
29070,201501211900,150.0,11.0,,11.0,,
29070,201501212000,160.0,13.0,,10.0,,
29070,201501212100,140.0,9.0,,9.0,,
29070,201501212200,140.0,9.0,,9.0,,
29070,201501212300,140.0,13.0,,8.0,,
29070,201501220000,150.0,11.0,,8.0,,
29070,201501220100,140.0,9.0,,8.0,,
29070,201501220200,130.0,9.0,,9.0,,
29070,201501220300,140.0,9.0,,8.0,,
29070,201501220400,130.0,11.0,,9.0,,
29070,201501220500,140.0,11.0,,8.0,,
29070,201501220600,130.0,11.0,,8.0,11.0,7.0
29070,201501220700,130.0,11.0,,7.0,,
29070,201501220800,110.0,11.0,,4.0,,
29070,201501220900,120.0,11.0,,3.0,,
29070,201501221000,120.0,11.0,,5.0,,
29070,201501221100,120.0,11.0,,5.0,,
29070,201501221200,120.0,11.0,,5.0,,
29070,201501221300,130.0,11.0,,6.0,,
29070,201501221400,130.0,13.0,,5.0,,
29070,201501221500,130.0,13.0,,4.0,,
29070,201501221600,130.0,13.0,,4.0,,
29070,201501221700,130.0,13.0,,4.0,,
29070,201501221800,110.0,11.0,,3.0,8.0,2.0
29070,201501221900,120.0,13.0,,3.0,,
29070,201501222000,130.0,11.0,,3.0,,
29070,201501222100,120.0,9.0,,5.0,,
29070,201501222200,130.0,11.0,,6.0,,
29070,201501222300,130.0,16.0,,7.0,,
29070,201501230000,130.0,16.0,,9.0,,
29070,201501230100,130.0,18.0,,9.0,,
29070,201501230200,120.0,18.0,,10.0,,
29070,201501230300,110.0,16.0,,10.0,,
29070,201501230400,110.0,16.0,,10.0,,
29070,201501230500,120.0,18.0,,9.0,,
29070,201501230600,120.0,18.0,,8.0,10.0,3.0
29070,201501230700,120.0,16.0,,6.0,,
29070,201501230800,130.0,13.0,,7.0,,
29070,201501230900,140.0,11.0,,7.0,,
29070,201501231000,140.0,11.0,,7.0,,
29070,201501231100,130.0,11.0,,8.0,,
29070,201501231200,130.0,11.0,,9.0,,
29070,201501231300,140.0,13.0,,8.0,,
29070,201501231400,150.0,11.0,,8.0,,
29070,201501231500,150.0,9.0,,9.0,,
29070,201501231600,150.0,9.0,,9.0,,
29070,201501231700,160.0,11.0,,10.0,,
29070,201501231800,170.0,11.0,,9.0,10.0,6.0
29070,201501231900,170.0,9.0,,10.0,,
29070,201501232000,150.0,9.0,,9.0,,
29070,201501232100,140.0,9.0,,10.0,,
29070,201501232200,150.0,9.0,,11.0,,
29070,201501232300,170.0,9.0,,13.0,,
29070,201501240000,160.0,11.0,,15.0,,
29070,201501240100,170.0,9.0,,15.0,,
29070,201501240200,180.0,13.0,,18.0,,
29070,201501240300,170.0,9.0,,19.0,,
29070,201501240400,170.0,13.0,,19.0,,
29070,201501240500,160.0,11.0,,19.0,,
29070,201501240600,140.0,16.0,,19.0,20.0,9.0
29070,201501240700,140.0,18.0,,19.0,,
29070,201501240800,150.0,18.0,,21.0,,
29070,201501240900,160.0,20.0,,23.0,,
29070,201501241000,170.0,22.0,,24.0,,
29070,201501241100,180.0,22.0,,27.0,,
29070,201501241200,190.0,27.0,,29.0,,
29070,201501241300,180.0,22.0,,29.0,,
29070,201501241400,190.0,22.0,,31.0,,
29070,201501241500,200.0,22.0,,32.0,,
29070,201501241600,200.0,29.0,,31.0,,
29070,201501241700,190.0,22.0,,31.0,,
29070,201501241800,180.0,22.0,,31.0,32.0,18.0
29070,201501241900,180.0,25.0,,31.0,,
29070,201501242000,200.0,25.0,,32.0,,
29070,201501242100,200.0,22.0,,32.0,,
29070,201501242200,190.0,25.0,,32.0,,
29070,201501242300,200.0,25.0,,31.0,,
29070,201501250000,200.0,25.0,,32.0,,
29070,201501250100,200.0,25.0,,32.0,,
29070,201501250200,210.0,25.0,,32.0,,
29070,201501250300,210.0,27.0,,32.0,,
29070,201501250400,220.0,27.0,,32.0,,
29070,201501250500,220.0,25.0,,32.0,,
29070,201501250600,220.0,22.0,,32.0,33.0,31.0
29070,201501250700,220.0,22.0,,33.0,,
29070,201501250800,220.0,22.0,,33.0,,
29070,201501250900,220.0,22.0,,33.0,,
29070,201501251000,240.0,18.0,,32.0,,
29070,201501251100,240.0,16.0,,32.0,,
29070,201501251200,240.0,13.0,,32.0,,
29070,201501251300,230.0,13.0,,32.0,,
29070,201501251400,220.0,16.0,,32.0,,
29070,201501251500,210.0,20.0,,32.0,,
29070,201501251600,220.0,20.0,,31.0,,
29070,201501251700,230.0,22.0,,31.0,,
29070,201501251800,210.0,22.0,,32.0,33.0,31.0
29070,201501251900,210.0,25.0,,32.0,,
29070,201501252000,220.0,25.0,,32.0,,
29070,201501252100,210.0,22.0,,31.0,,
29070,201501252200,210.0,25.0,,32.0,,
29070,201501252300,210.0,25.0,,32.0,,
29070,201501260000,210.0,20.0,,32.0,,
29070,201501260100,220.0,25.0,,32.0,,
29070,201501260200,200.0,20.0,,32.0,,
29070,201501260300,190.0,22.0,,31.0,,
29070,201501260400,180.0,25.0,,31.0,,
29070,201501260500,180.0,25.0,,31.0,,
29070,201501260600,170.0,27.0,,31.0,32.0,31.0
29070,201501260700,170.0,27.0,,31.0,,
29070,201501260800,170.0,27.0,,31.0,,
29070,201501260900,170.0,29.0,,31.0,,
29070,201501261000,180.0,27.0,,31.0,,
29070,201501261100,180.0,27.0,,31.0,,
29070,201501261200,180.0,27.0,,30.0,,
29070,201501261300,170.0,25.0,,30.0,,
29070,201501261400,180.0,25.0,,31.0,,
29070,201501261500,180.0,27.0,,31.0,,
29070,201501261600,180.0,27.0,,31.0,,
29070,201501261700,190.0,25.0,,31.0,,
29070,201501261800,190.0,25.0,,32.0,32.0,30.0
29070,201501261900,190.0,22.0,,32.0,,
29070,201501262000,200.0,22.0,,32.0,,
29070,201501262100,200.0,22.0,,32.0,,
29070,201501262200,200.0,22.0,,32.0,,
29070,201501262300,200.0,22.0,,32.0,,
29070,201501270000,210.0,20.0,,32.0,,
29070,201501270100,200.0,20.0,,32.0,,
29070,201501270200,210.0,18.0,,32.0,,
29070,201501270300,220.0,18.0,,32.0,,
29070,201501270400,220.0,18.0,,32.0,,
29070,201501270500,230.0,16.0,,32.0,,
29070,201501270600,230.0,16.0,,32.0,32.0,32.0
29070,201501270700,230.0,13.0,,32.0,,
29070,201501270800,230.0,13.0,,32.0,,
29070,201501270900,250.0,13.0,,32.0,,
29070,201501271000,240.0,13.0,,32.0,,
29070,201501271100,240.0,13.0,,32.0,,
29070,201501271200,240.0,13.0,,32.0,,
29070,201501271300,230.0,16.0,,32.0,,
29070,201501271400,230.0,16.0,,32.0,,
29070,201501271500,230.0,16.0,,32.0,,
29070,201501271600,220.0,16.0,,32.0,,
29070,201501271700,230.0,18.0,,32.0,,
29070,201501271800,220.0,18.0,,31.0,33.0,31.0
29070,201501271900,220.0,22.0,,30.0,,
29070,201501272000,220.0,25.0,,31.0,,
29070,201501272100,200.0,25.0,,30.0,,
29070,201501272200,200.0,20.0,,31.0,,
29070,201501272300,200.0,25.0,,30.0,,
29070,201501280000,210.0,25.0,,31.0,,
29070,201501280100,200.0,27.0,,31.0,,
29070,201501280200,190.0,25.0,,31.0,,
29070,201501280300,190.0,27.0,,31.0,,
29070,201501280400,190.0,25.0,,31.0,,
29070,201501280500,200.0,25.0,,32.0,,
29070,201501280600,200.0,29.0,,32.0,32.0,29.0
29070,201501280700,200.0,31.0,,32.0,,
29070,201501280800,210.0,34.0,,33.0,,
29070,201501280900,210.0,27.0,,33.0,,
29070,201501281000,210.0,27.0,,33.0,,
29070,201501281100,210.0,25.0,,33.0,,
29070,201501281200,200.0,22.0,,32.0,,
29070,201501281300,200.0,22.0,,32.0,,
29070,201501281400,200.0,25.0,,33.0,,
29070,201501281500,180.0,20.0,,32.0,,
29070,201501281600,180.0,20.0,,32.0,,
29070,201501281700,180.0,18.0,,32.0,,
29070,201501281800,180.0,18.0,,32.0,33.0,32.0
29070,201501281900,190.0,18.0,,32.0,,
29070,201501282000,200.0,20.0,,33.0,,
29070,201501282100,200.0,22.0,,33.0,,
29070,201501282200,200.0,22.0,,34.0,,
29070,201501282300,200.0,18.0,,33.0,,
29070,201501290000,200.0,20.0,,34.0,,
29070,201501290100,180.0,18.0,,33.0,,
29070,201501290200,170.0,18.0,,33.0,,
29070,201501290300,170.0,16.0,,33.0,,
29070,201501290400,160.0,16.0,,33.0,,
