USAF,YR--MODAHRMN,DIR,SPD,GUS,TEMP,MAX,MIN
29720,201501012350,270.0,10.0,,39.0,,
29720,201501020020,270.0,9.0,,39.0,,
29720,201501020050,260.0,7.0,,39.0,,
29720,201501020120,990.0,5.0,,39.0,,
29720,201501020150,990.0,5.0,,39.0,,
29720,201501020220,990.0,8.0,,39.0,,
29720,201501020250,990.0,7.0,,39.0,,
29720,201501020320,990.0,6.0,,39.0,,
29720,201501020350,990.0,7.0,,39.0,,
29720,201501020420,990.0,8.0,,39.0,,
29720,201501020450,990.0,6.0,,39.0,,
29720,201501020520,990.0,7.0,,39.0,,
29720,201501020550,990.0,10.0,,41.0,,
29720,201501020620,990.0,10.0,,41.0,,
29720,201501020650,990.0,10.0,23.0,41.0,,
29720,201501020720,990.0,11.0,,39.0,,
29720,201501020750,990.0,11.0,,39.0,,
29720,201501020820,990.0,10.0,,39.0,,
29720,201501020850,990.0,13.0,,39.0,,
29720,201501020920,990.0,13.0,,41.0,,
29720,201501020950,990.0,15.0,28.0,41.0,,
29720,201501021020,990.0,16.0,33.0,41.0,,
29720,201501021050,990.0,17.0,29.0,41.0,,
29720,201501021120,990.0,18.0,34.0,41.0,,
29720,201501021150,990.0,21.0,,43.0,,
29720,201501021220,270.0,24.0,36.0,43.0,,
29720,201501021250,280.0,24.0,38.0,41.0,,
29720,201501021320,990.0,23.0,,39.0,,
29720,201501021350,300.0,22.0,33.0,37.0,,
29720,201501021420,300.0,22.0,,37.0,,
29720,201501021450,300.0,23.0,,37.0,,
29720,201501021520,300.0,23.0,38.0,37.0,,
29720,201501021550,300.0,24.0,,37.0,,
29720,201501021620,300.0,23.0,34.0,37.0,,
29720,201501021650,300.0,23.0,,37.0,,
29720,201501021720,300.0,21.0,,37.0,,
29720,201501021750,300.0,24.0,37.0,37.0,,
29720,201501021820,300.0,22.0,,37.0,,
29720,201501021850,300.0,23.0,,37.0,,
29720,201501021920,300.0,21.0,,37.0,,
29720,201501021950,300.0,21.0,32.0,37.0,,
29720,201501022020,300.0,22.0,,37.0,,
29720,201501022050,290.0,24.0,39.0,37.0,,
29720,201501022120,290.0,23.0,,37.0,,
29720,201501022150,290.0,24.0,44.0,37.0,,
29720,201501022220,290.0,23.0,,37.0,,
29720,201501022250,290.0,22.0,33.0,37.0,,
29720,201501022320,290.0,24.0,39.0,37.0,,
29720,201501022350,290.0,25.0,,37.0,,
29720,201501030020,300.0,30.0,,37.0,,
29720,201501030050,290.0,23.0,,32.0,,
29720,201501030120,290.0,22.0,,32.0,,
29720,201501030150,290.0,21.0,,32.0,,
29720,201501030220,300.0,20.0,31.0,34.0,,
29720,201501030250,300.0,21.0,,34.0,,
29720,201501030320,300.0,22.0,,36.0,,
29720,201501030350,310.0,24.0,36.0,36.0,,
29720,201501030420,310.0,24.0,,36.0,,
29720,201501030450,990.0,24.0,37.0,36.0,,
29720,201501030520,310.0,28.0,39.0,37.0,,
29720,201501030550,310.0,23.0,,37.0,,
29720,201501030620,310.0,23.0,37.0,37.0,,
29720,201501030650,310.0,28.0,40.0,37.0,,
29720,201501030720,310.0,22.0,,36.0,,
29720,201501030750,320.0,21.0,38.0,36.0,,
29720,201501030820,320.0,23.0,37.0,36.0,,
29720,201501030850,320.0,21.0,,36.0,,
29720,201501030920,320.0,20.0,,36.0,,
29720,201501030950,320.0,20.0,,36.0,,
29720,201501031020,320.0,20.0,,34.0,,
29720,201501031050,320.0,20.0,,34.0,,
29720,201501031120,320.0,20.0,31.0,34.0,,
29720,201501031150,320.0,21.0,32.0,34.0,,
29720,201501031220,320.0,21.0,36.0,34.0,,
29720,201501031250,320.0,21.0,,34.0,,
29720,201501031320,320.0,18.0,,34.0,,
29720,201501031350,320.0,18.0,,34.0,,
29720,201501031420,990.0,18.0,,34.0,,
29720,201501031450,330.0,20.0,31.0,34.0,,
29720,201501031520,990.0,18.0,30.0,34.0,,
29720,201501031550,330.0,17.0,,34.0,,
29720,201501031620,330.0,18.0,31.0,34.0,,
29720,201501031650,340.0,17.0,,36.0,,
29720,201501031720,990.0,16.0,28.0,36.0,,
29720,201501031750,990.0,18.0,37.0,36.0,,
29720,201501031820,330.0,17.0,29.0,36.0,,
29720,201501031850,330.0,20.0,32.0,36.0,,
29720,201501031920,340.0,20.0,32.0,36.0,,
29720,201501031950,330.0,21.0,32.0,36.0,,
29720,201501032020,990.0,21.0,32.0,36.0,,
29720,201501032050,990.0,17.0,,36.0,,
29720,201501032120,990.0,17.0,30.0,36.0,,
29720,201501032150,350.0,15.0,28.0,36.0,,
29720,201501032220,990.0,14.0,,34.0,,
29720,201501032250,990.0,13.0,,34.0,,
29720,201501032320,990.0,14.0,,34.0,,
29720,201501032350,990.0,14.0,,34.0,,
29720,201501040020,990.0,13.0,,32.0,,
29720,201501040050,990.0,13.0,,32.0,,
29720,201501040120,350.0,9.0,,32.0,,
29720,201501040150,990.0,9.0,,32.0,,
29720,201501040220,990.0,10.0,,32.0,,
29720,201501040250,990.0,15.0,,32.0,,
29720,201501040320,990.0,14.0,,32.0,,
29720,201501040350,990.0,14.0,,32.0,,
29720,201501040420,350.0,13.0,,30.0,,
29720,201501040450,990.0,11.0,23.0,30.0,,
29720,201501040520,990.0,14.0,,30.0,,
29720,201501040550,350.0,13.0,,30.0,,
29720,201501040620,350.0,11.0,,30.0,,
29720,201501040650,990.0,11.0,,30.0,,
29720,201501040720,990.0,13.0,,30.0,,
29720,201501040750,350.0,11.0,,30.0,,
29720,201501040820,990.0,11.0,,30.0,,
29720,201501040850,990.0,13.0,,30.0,,
29720,201501040920,990.0,10.0,,30.0,,
29720,201501040950,990.0,10.0,,30.0,,
29720,201501041020,990.0,8.0,,30.0,,
29720,201501041050,990.0,8.0,,30.0,,
29720,201501041120,990.0,9.0,,30.0,,
29720,201501041150,990.0,8.0,,30.0,,
29720,201501041220,990.0,8.0,,30.0,,
29720,201501041250,350.0,8.0,,30.0,,
29720,201501041320,360.0,8.0,,30.0,,
29720,201501041350,990.0,8.0,,30.0,,
29720,201501041420,350.0,7.0,,30.0,,
29720,201501041450,990.0,8.0,,30.0,,
29720,201501041520,990.0,8.0,,30.0,,
29720,201501041550,990.0,8.0,,28.0,,
29720,201501041620,990.0,7.0,,28.0,,
29720,201501041650,990.0,7.0,,28.0,,
29720,201501041720,350.0,8.0,,28.0,,
29720,201501041750,990.0,8.0,,28.0,,
29720,201501041820,990.0,8.0,,28.0,,
29720,201501041850,990.0,7.0,,28.0,,
29720,201501041920,990.0,7.0,,28.0,,
29720,201501041950,990.0,5.0,,28.0,,
29720,201501042020,990.0,7.0,,27.0,,
29720,201501042050,990.0,7.0,,28.0,,
29720,201501042120,990.0,9.0,,28.0,,
29720,201501042150,990.0,8.0,,27.0,,
29720,201501042220,990.0,7.0,,27.0,,
29720,201501042250,360.0,6.0,,27.0,,
29720,201501042320,990.0,7.0,,27.0,,
29720,201501042350,990.0,8.0,,27.0,,
29720,201501050020,990.0,7.0,,27.0,,
29720,201501050050,990.0,7.0,,27.0,,
29720,201501050120,990.0,7.0,,27.0,,
29720,201501050150,20.0,7.0,,27.0,,
29720,201501050220,360.0,8.0,,27.0,,
29720,201501050250,990.0,9.0,,27.0,,
29720,201501050320,990.0,7.0,,25.0,,
29720,201501050350,990.0,7.0,,23.0,,
29720,201501050420,990.0,10.0,,23.0,,
29720,201501050450,990.0,8.0,,21.0,,
29720,201501050520,990.0,9.0,,21.0,,
29720,201501050550,40.0,8.0,,21.0,,
29720,201501050620,50.0,9.0,,19.0,,
29720,201501050650,990.0,7.0,,19.0,,
29720,201501050720,80.0,9.0,,18.0,,
29720,201501050750,990.0,6.0,,16.0,,
29720,201501050820,990.0,3.0,,16.0,,
29720,201501050850,990.0,6.0,,16.0,,
29720,201501050920,60.0,8.0,,16.0,,
29720,201501050950,60.0,8.0,,16.0,,
29720,201501051020,60.0,8.0,,16.0,,
29720,201501051050,60.0,6.0,,14.0,,
29720,201501051120,990.0,6.0,,14.0,,
29720,201501051150,30.0,6.0,,14.0,,
29720,201501051220,990.0,6.0,,14.0,,
29720,201501051250,990.0,5.0,,14.0,,
29720,201501051320,990.0,3.0,,14.0,,
29720,201501051350,60.0,5.0,,12.0,,
29720,201501051420,70.0,6.0,,10.0,,
29720,201501051450,70.0,3.0,,10.0,,
29720,201501051520,50.0,5.0,,10.0,,
29720,201501051550,70.0,6.0,,9.0,,
29720,201501051620,80.0,5.0,,7.0,,
29720,201501051650,990.0,2.0,,5.0,,
29720,201501051720,,0.0,,7.0,,
29720,201501051750,990.0,1.0,,7.0,,
29720,201501051820,70.0,2.0,,5.0,,
29720,201501051850,90.0,5.0,,3.0,,
29720,201501051920,100.0,6.0,,3.0,,
29720,201501051950,90.0,6.0,,7.0,,
29720,201501052020,90.0,6.0,,7.0,,
29720,201501052050,80.0,6.0,,7.0,,
29720,201501052120,90.0,5.0,,7.0,,
29720,201501052150,80.0,3.0,,7.0,,
29720,201501052220,80.0,3.0,,7.0,,
29720,201501052250,80.0,3.0,,5.0,,
29720,201501052320,100.0,6.0,,3.0,,
29720,201501052350,100.0,5.0,,3.0,,
29720,201501060020,90.0,3.0,,3.0,,
29720,201501060050,100.0,7.0,,1.0,,
29720,201501060120,100.0,8.0,,5.0,,
29720,201501060150,100.0,6.0,,5.0,,
29720,201501060220,90.0,3.0,,5.0,,
29720,201501060250,110.0,5.0,,1.0,,
29720,201501060320,100.0,6.0,,3.0,,
29720,201501060350,100.0,6.0,,1.0,,
29720,201501060420,100.0,5.0,,3.0,,
29720,201501060450,100.0,6.0,,5.0,,
29720,201501060520,100.0,7.0,,7.0,,
29720,201501060550,990.0,3.0,,7.0,,
29720,201501060620,100.0,7.0,,5.0,,
29720,201501060650,110.0,2.0,,5.0,,
29720,201501060720,110.0,7.0,,3.0,,
29720,201501060750,100.0,7.0,,3.0,,
29720,201501060820,110.0,6.0,,1.0,,
29720,201501060850,110.0,5.0,,3.0,,
29720,201501060920,120.0,5.0,,7.0,,
29720,201501060950,130.0,5.0,,9.0,,
29720,201501061020,990.0,5.0,,10.0,,
29720,201501061050,990.0,3.0,,12.0,,
29720,201501061120,990.0,3.0,,12.0,,
29720,201501061150,990.0,5.0,,14.0,,
29720,201501061220,990.0,3.0,,12.0,,
29720,201501061250,990.0,5.0,,14.0,,
29720,201501061320,990.0,5.0,,14.0,,
29720,201501061350,990.0,5.0,,14.0,,
29720,201501061420,990.0,6.0,,14.0,,
29720,201501061450,990.0,3.0,,16.0,,
29720,201501061520,150.0,5.0,,18.0,,
29720,201501061550,990.0,5.0,,18.0,,
29720,201501061620,990.0,5.0,,18.0,,
29720,201501061650,160.0,5.0,,19.0,,
29720,201501061720,150.0,6.0,,21.0,,
29720,201501061750,150.0,6.0,,21.0,,
29720,201501061820,150.0,6.0,,23.0,,
29720,201501061850,150.0,6.0,,23.0,,
29720,201501061920,990.0,6.0,,25.0,,
29720,201501061950,990.0,6.0,,27.0,,
29720,201501062020,990.0,5.0,,27.0,,
29720,201501062050,990.0,9.0,,28.0,,
29720,201501062120,990.0,9.0,,28.0,,
29720,201501062150,990.0,8.0,,28.0,,
29720,201501062220,990.0,8.0,,28.0,,
29720,201501062250,990.0,9.0,,30.0,,
29720,201501062320,990.0,9.0,,30.0,,
29720,201501062350,990.0,9.0,,30.0,,
29720,201501070020,990.0,7.0,,30.0,,
29720,201501070050,990.0,10.0,24.0,30.0,,
29720,201501070120,990.0,8.0,,30.0,,
29720,201501070150,990.0,9.0,,32.0,,
29720,201501070220,990.0,9.0,,32.0,,
29720,201501070250,990.0,8.0,26.0,32.0,,
29720,201501070320,990.0,9.0,,30.0,,
29720,201501070350,990.0,10.0,,32.0,,
29720,201501070420,990.0,9.0,,32.0,,
29720,201501070450,990.0,9.0,,32.0,,
29720,201501070520,990.0,11.0,,32.0,,
29720,201501070550,990.0,10.0,22.0,32.0,,
29720,201501070620,990.0,7.0,,32.0,,
29720,201501070650,990.0,10.0,22.0,32.0,,
29720,201501070720,990.0,10.0,,32.0,,
29720,201501070750,990.0,10.0,,32.0,,
29720,201501070820,990.0,10.0,,32.0,,
29720,201501070850,990.0,9.0,,32.0,,
29720,201501070920,990.0,8.0,,32.0,,
29720,201501070950,990.0,9.0,,32.0,,
29720,201501071020,990.0,7.0,,32.0,,
29720,201501071050,990.0,8.0,,34.0,,
29720,201501071120,990.0,9.0,,34.0,,
29720,201501071150,990.0,8.0,,34.0,,
29720,201501071220,990.0,9.0,,34.0,,
29720,201501071250,990.0,9.0,,34.0,,
29720,201501071320,990.0,9.0,,34.0,,
29720,201501071350,990.0,8.0,,34.0,,
29720,201501071420,990.0,9.0,,34.0,,
29720,201501071450,990.0,7.0,,34.0,,
29720,201501071520,990.0,5.0,,34.0,,
29720,201501071550,990.0,8.0,,34.0,,
29720,201501071620,990.0,9.0,,34.0,,
29720,201501071650,990.0,11.0,,34.0,,
29720,201501071720,990.0,9.0,,34.0,,
29720,201501071750,990.0,8.0,,34.0,,
29720,201501071820,990.0,8.0,,34.0,,
29720,201501071850,990.0,8.0,,34.0,,
29720,201501071920,990.0,7.0,,36.0,,
29720,201501071950,990.0,8.0,,36.0,,
29720,201501072020,990.0,8.0,,36.0,,
29720,201501072050,990.0,7.0,,36.0,,
29720,201501072120,990.0,7.0,,36.0,,
29720,201501072150,990.0,8.0,,36.0,,
29720,201501072220,990.0,8.0,,36.0,,
29720,201501072250,990.0,6.0,,34.0,,
29720,201501072320,990.0,6.0,,34.0,,
29720,201501072350,990.0,6.0,,34.0,,
29720,201501080020,990.0,6.0,,34.0,,
29720,201501080050,990.0,6.0,,36.0,,
29720,201501080120,290.0,8.0,,34.0,,
29720,201501080150,270.0,5.0,,34.0,,
29720,201501080220,290.0,2.0,,32.0,,
29720,201501080250,990.0,2.0,,34.0,,
29720,201501080320,990.0,2.0,,34.0,,
29720,201501080350,990.0,3.0,,34.0,,
29720,201501080420,990.0,5.0,,34.0,,
29720,201501080450,990.0,5.0,,34.0,,
29720,201501080520,990.0,8.0,,34.0,,
29720,201501080550,990.0,5.0,,34.0,,
29720,201501080620,990.0,5.0,,34.0,,
29720,201501080650,990.0,3.0,,34.0,,
29720,201501080720,990.0,3.0,,34.0,,
29720,201501080750,990.0,6.0,,36.0,,
29720,201501080820,990.0,6.0,,36.0,,
29720,201501080850,990.0,8.0,,37.0,,
29720,201501080920,990.0,8.0,,37.0,,
29720,201501080950,990.0,9.0,,37.0,,
29720,201501081020,990.0,9.0,,36.0,,
29720,201501081050,990.0,8.0,,37.0,,
29720,201501081120,990.0,8.0,,37.0,,
29720,201501081150,990.0,10.0,,37.0,,
29720,201501081220,990.0,9.0,,36.0,,
29720,201501081250,990.0,7.0,,36.0,,
29720,201501081320,990.0,7.0,,37.0,,
29720,201501081350,990.0,9.0,,37.0,,
29720,201501081420,990.0,9.0,,37.0,,
29720,201501081450,260.0,10.0,,37.0,,
29720,201501081520,270.0,11.0,,37.0,,
29720,201501081550,270.0,14.0,,37.0,,
29720,201501081620,270.0,14.0,,37.0,,
29720,201501081650,270.0,14.0,,37.0,,
29720,201501081720,270.0,13.0,,37.0,,
29720,201501081750,270.0,11.0,,37.0,,
29720,201501081820,270.0,11.0,,37.0,,
29720,201501081850,270.0,9.0,,37.0,,
29720,201501081920,270.0,11.0,,37.0,,
29720,201501081950,270.0,9.0,,37.0,,
29720,201501082020,270.0,10.0,,37.0,,
29720,201501082050,280.0,9.0,,37.0,,
29720,201501082120,280.0,9.0,,37.0,,
29720,201501082150,290.0,7.0,,36.0,,
29720,201501082220,280.0,6.0,,36.0,,
29720,201501082250,990.0,2.0,,36.0,,
29720,201501082320,280.0,3.0,,36.0,,
29720,201501082350,990.0,6.0,,36.0,,
29720,201501090020,270.0,6.0,,34.0,,
29720,201501090050,270.0,7.0,,34.0,,
29720,201501090120,280.0,6.0,,34.0,,
29720,201501090150,990.0,5.0,,34.0,,
29720,201501090220,990.0,3.0,,34.0,,
29720,201501090250,990.0,5.0,,34.0,,
29720,201501090320,990.0,3.0,,34.0,,
29720,201501090350,280.0,3.0,,34.0,,
29720,201501090420,280.0,6.0,,34.0,,
29720,201501090450,290.0,5.0,,34.0,,
29720,201501090520,270.0,6.0,,34.0,,
29720,201501090550,990.0,5.0,,34.0,,
29720,201501090620,300.0,6.0,,34.0,,
29720,201501090650,310.0,7.0,,32.0,,
29720,201501090720,300.0,7.0,,32.0,,
29720,201501090750,290.0,8.0,,32.0,,
29720,201501090820,990.0,6.0,,32.0,,
29720,201501090920,290.0,5.0,,32.0,,
29720,201501090950,290.0,2.0,,32.0,,
29720,201501091020,990.0,1.0,,34.0,,
29720,201501091050,260.0,5.0,,34.0,,
29720,201501091120,280.0,5.0,,34.0,,
29720,201501091150,280.0,5.0,,34.0,,
29720,201501091220,270.0,5.0,,34.0,,
29720,201501091250,270.0,5.0,,34.0,,
29720,201501091320,990.0,2.0,,34.0,,
29720,201501091350,290.0,3.0,,32.0,,
29720,201501091420,990.0,5.0,,32.0,,
29720,201501091450,990.0,1.0,,32.0,,
29720,201501091520,290.0,2.0,,32.0,,
29720,201501091550,990.0,1.0,,32.0,,
29720,201501091620,990.0,1.0,,32.0,,
29720,201501091650,280.0,3.0,,32.0,,
29720,201501091720,260.0,5.0,,32.0,,
29720,201501091750,280.0,3.0,,32.0,,
29720,201501091820,990.0,1.0,,32.0,,
29720,201501091850,270.0,3.0,,32.0,,
29720,201501091920,290.0,3.0,,32.0,,
29720,201501091950,260.0,5.0,,32.0,,
29720,201501092020,270.0,3.0,,32.0,,
29720,201501092050,300.0,6.0,,34.0,,
29720,201501092120,310.0,8.0,,34.0,,
29720,201501092150,310.0,8.0,,34.0,,
29720,201501092220,300.0,7.0,,32.0,,
29720,201501092250,300.0,7.0,,32.0,,
29720,201501092320,310.0,6.0,,32.0,,
29720,201501092350,300.0,8.0,,34.0,,
29720,201501100020,300.0,7.0,,34.0,,
29720,201501100050,320.0,9.0,,32.0,,
29720,201501100120,330.0,10.0,,32.0,,
29720,201501100150,320.0,8.0,,32.0,,
29720,201501100220,320.0,9.0,,32.0,,
29720,201501100250,310.0,9.0,,32.0,,
29720,201501100320,330.0,8.0,,32.0,,
29720,201501100350,310.0,8.0,,32.0,,
29720,201501100420,300.0,8.0,,32.0,,
29720,201501100450,310.0,7.0,,32.0,,
29720,201501100520,310.0,6.0,,32.0,,
29720,201501100550,310.0,6.0,,32.0,,
29720,201501100620,990.0,3.0,,30.0,,
29720,201501100650,350.0,2.0,,30.0,,
29720,201501100720,310.0,7.0,,30.0,,
29720,201501100750,320.0,7.0,,30.0,,
29720,201501100820,300.0,7.0,,30.0,,
29720,201501100850,990.0,6.0,,30.0,,
29720,201501100920,990.0,3.0,,30.0,,
29720,201501100950,990.0,2.0,,30.0,,
29720,201501101020,990.0,1.0,,30.0,,
29720,201501101050,990.0,1.0,,30.0,,
29720,201501101120,990.0,2.0,,30.0,,
29720,201501101150,990.0,2.0,,30.0,,
29720,201501101220,990.0,5.0,,30.0,,
29720,201501101250,150.0,5.0,,30.0,,
29720,201501101320,130.0,8.0,,30.0,,
29720,201501101350,990.0,8.0,,30.0,,
29720,201501101420,140.0,7.0,,30.0,,
29720,201501101450,120.0,11.0,,30.0,,
29720,201501101520,130.0,13.0,,30.0,,
29720,201501101550,130.0,14.0,,30.0,,
29720,201501101620,130.0,13.0,,30.0,,
29720,201501101650,140.0,11.0,,30.0,,
29720,201501101720,990.0,11.0,,30.0,,
29720,201501101750,130.0,14.0,,30.0,,
29720,201501101820,120.0,15.0,,30.0,,
29720,201501101850,120.0,17.0,,30.0,,
29720,201501101920,120.0,20.0,,30.0,,
29720,201501101950,120.0,17.0,,30.0,,
29720,201501102020,120.0,18.0,,30.0,,
29720,201501102050,130.0,17.0,,30.0,,
29720,201501102120,110.0,16.0,,30.0,,
29720,201501102150,110.0,17.0,,30.0,,
29720,201501102220,120.0,17.0,,30.0,,
29720,201501102250,110.0,18.0,,30.0,,
29720,201501102320,110.0,20.0,,30.0,,
29720,201501102350,110.0,20.0,,30.0,,
29720,201501110020,120.0,17.0,,30.0,,
29720,201501110050,110.0,18.0,,30.0,,
29720,201501110120,110.0,17.0,,30.0,,
29720,201501110150,100.0,17.0,,30.0,,
29720,201501110220,100.0,17.0,,30.0,,
29720,201501110250,100.0,17.0,,30.0,,
29720,201501110320,100.0,17.0,,30.0,,
29720,201501110350,100.0,18.0,,30.0,,
29720,201501110420,90.0,20.0,,30.0,,
29720,201501110450,90.0,21.0,,30.0,,
29720,201501110520,90.0,18.0,,30.0,,
29720,201501110550,90.0,20.0,,30.0,,
29720,201501110620,90.0,18.0,,30.0,,
29720,201501110650,80.0,18.0,,27.0,,
29720,201501110720,80.0,17.0,,25.0,,
29720,201501110750,70.0,17.0,,25.0,,
29720,201501110820,70.0,17.0,29.0,23.0,,
29720,201501110850,70.0,15.0,,21.0,,
29720,201501110920,70.0,16.0,,21.0,,
29720,201501110950,70.0,17.0,29.0,19.0,,
29720,201501111020,60.0,17.0,,19.0,,
29720,201501111050,60.0,15.0,,19.0,,
29720,201501111120,990.0,16.0,,18.0,,
29720,201501111150,990.0,13.0,,18.0,,
29720,201501111220,990.0,15.0,28.0,16.0,,
29720,201501111250,50.0,9.0,,16.0,,
29720,201501111320,990.0,13.0,,16.0,,
29720,201501111350,990.0,11.0,,16.0,,
29720,201501111420,990.0,9.0,,16.0,,
29720,201501111450,990.0,10.0,,16.0,,
29720,201501111520,50.0,11.0,,16.0,,
29720,201501111550,990.0,10.0,,16.0,,
29720,201501111620,990.0,11.0,,16.0,,
29720,201501111650,990.0,10.0,,16.0,,
29720,201501111720,20.0,10.0,,16.0,,
29720,201501111750,20.0,10.0,,16.0,,
29720,201501111820,990.0,10.0,,16.0,,
29720,201501111850,990.0,9.0,,16.0,,
29720,201501111920,990.0,9.0,,16.0,,
29720,201501111950,990.0,9.0,,16.0,,
29720,201501112020,990.0,8.0,,14.0,,
29720,201501112050,990.0,11.0,,14.0,,
29720,201501112120,990.0,9.0,,14.0,,
29720,201501112150,990.0,7.0,,12.0,,
29720,201501112220,10.0,7.0,,12.0,,
29720,201501112250,990.0,6.0,,12.0,,
29720,201501112320,990.0,7.0,,12.0,,
29720,201501112350,990.0,7.0,,12.0,,
29720,201501120020,990.0,6.0,,12.0,,
29720,201501120050,990.0,7.0,,12.0,,
29720,201501120120,340.0,9.0,,12.0,,
29720,201501120150,990.0,8.0,,12.0,,
29720,201501120220,990.0,8.0,,12.0,,
29720,201501120250,360.0,7.0,,12.0,,
29720,201501120320,340.0,8.0,,12.0,,
29720,201501120350,990.0,8.0,,14.0,,
29720,201501120420,350.0,9.0,,14.0,,
29720,201501120450,350.0,8.0,,14.0,,
29720,201501120520,10.0,6.0,,14.0,,
29720,201501120550,990.0,5.0,,14.0,,
29720,201501120620,990.0,2.0,,12.0,,
29720,201501120650,10.0,2.0,,10.0,,
29720,201501120720,990.0,1.0,,7.0,,
29720,201501120750,990.0,1.0,,7.0,,
29720,201501120820,990.0,1.0,,7.0,,
29720,201501120850,110.0,5.0,,9.0,,
29720,201501120920,130.0,2.0,,10.0,,
29720,201501120950,270.0,2.0,,10.0,,
29720,201501121020,,0.0,,12.0,,
29720,201501121050,,0.0,,14.0,,
29720,201501121120,990.0,2.0,,14.0,,
29720,201501121150,990.0,1.0,,14.0,,
29720,201501121220,,0.0,,14.0,,
29720,201501121250,120.0,3.0,,12.0,,
29720,201501121320,120.0,5.0,,14.0,,
29720,201501121350,110.0,6.0,,14.0,,
29720,201501121420,130.0,7.0,,14.0,,
29720,201501121450,120.0,7.0,,14.0,,
29720,201501121520,120.0,8.0,,14.0,,
29720,201501121550,130.0,9.0,,16.0,,
29720,201501121620,130.0,9.0,,16.0,,
29720,201501121650,140.0,8.0,,16.0,,
29720,201501121720,130.0,10.0,,16.0,,
29720,201501121750,130.0,11.0,,18.0,,
29720,201501121820,140.0,13.0,,18.0,,
29720,201501121850,130.0,13.0,,19.0,,
29720,201501121920,130.0,14.0,,21.0,,
29720,201501121950,140.0,14.0,,23.0,,
29720,201501122020,140.0,15.0,,23.0,,
29720,201501122050,140.0,14.0,,25.0,,
29720,201501122120,140.0,14.0,,25.0,,
29720,201501122150,140.0,13.0,,27.0,,
29720,201501122220,150.0,11.0,,28.0,,
29720,201501122250,990.0,9.0,,30.0,,
29720,201501122320,990.0,7.0,20.0,36.0,,
29720,201501122350,270.0,13.0,,36.0,,
29720,201501130020,290.0,16.0,,37.0,,
29720,201501130050,280.0,16.0,,37.0,,
29720,201501130120,990.0,16.0,,37.0,,
29720,201501130150,280.0,18.0,,37.0,,
29720,201501130220,280.0,17.0,,37.0,,
29720,201501130250,290.0,18.0,,37.0,,
29720,201501130320,290.0,17.0,,37.0,,
29720,201501130350,290.0,22.0,33.0,37.0,,
29720,201501130420,290.0,22.0,33.0,36.0,,
29720,201501130450,310.0,23.0,36.0,36.0,,
29720,201501130520,300.0,22.0,,34.0,,
29720,201501130550,310.0,20.0,,34.0,,
29720,201501130620,300.0,22.0,,34.0,,
29720,201501130650,300.0,21.0,,32.0,,
29720,201501130720,290.0,22.0,,34.0,,
29720,201501130750,300.0,21.0,32.0,34.0,,
29720,201501130820,300.0,21.0,33.0,34.0,,
29720,201501130850,300.0,17.0,,34.0,,
29720,201501130920,290.0,16.0,,34.0,,
29720,201501130950,300.0,17.0,,34.0,,
29720,201501131020,300.0,15.0,,34.0,,
29720,201501131050,300.0,13.0,,34.0,,
29720,201501131120,300.0,10.0,,36.0,,
