USAF,YR--MODAHRMN,DIR,SPD,GUS,TEMP,MAX,MIN
29110,201501061920,160.0,17.0,,21.0,,
29110,201501061950,160.0,17.0,,21.0,,
29110,201501062020,180.0,18.0,,25.0,,
29110,201501062050,180.0,18.0,,25.0,,
29110,201501062120,180.0,17.0,,27.0,,
29110,201501062150,180.0,18.0,,27.0,,
29110,201501062220,180.0,18.0,,27.0,,
29110,201501062250,180.0,17.0,,27.0,,
29110,201501062320,180.0,17.0,,28.0,,
29110,201501062350,180.0,16.0,,28.0,,
29110,201501070020,180.0,18.0,,28.0,,
29110,201501070050,180.0,16.0,,28.0,,
29110,201501070120,180.0,15.0,,28.0,,
29110,201501070220,180.0,14.0,,30.0,,
29110,201501070250,180.0,10.0,,30.0,,
29110,201501070320,200.0,16.0,,34.0,,
29110,201501070350,210.0,17.0,34.0,34.0,,
29110,201501070420,200.0,16.0,,34.0,,
29110,201501070450,200.0,17.0,,34.0,,
29110,201501070520,210.0,15.0,,34.0,,
29110,201501070550,990.0,14.0,,34.0,,
29110,201501070620,210.0,14.0,26.0,34.0,,
29110,201501070650,990.0,14.0,,34.0,,
29110,201501070720,990.0,15.0,26.0,34.0,,
29110,201501070750,990.0,15.0,,34.0,,
29110,201501070850,990.0,14.0,,34.0,,
29110,201501070920,210.0,15.0,,34.0,,
29110,201501070950,210.0,14.0,,34.0,,
29110,201501071020,210.0,14.0,,34.0,,
29110,201501071050,210.0,13.0,,34.0,,
29110,201501071120,990.0,11.0,,34.0,,
29110,201501071150,990.0,11.0,,34.0,,
29110,201501071220,210.0,11.0,,34.0,,
29110,201501071250,210.0,11.0,,34.0,,
29110,201501071320,220.0,13.0,,34.0,,
29110,201501071350,220.0,13.0,,34.0,,
29110,201501071420,220.0,13.0,,34.0,,
29110,201501071450,220.0,14.0,,34.0,,
29110,201501071520,990.0,14.0,,34.0,,
29110,201501071550,220.0,15.0,,34.0,,
29110,201501071620,220.0,13.0,,34.0,,
29110,201501071650,990.0,14.0,,34.0,,
29110,201501071720,220.0,15.0,,34.0,,
29110,201501071750,990.0,13.0,,34.0,,
29110,201501071820,220.0,13.0,,34.0,,
29110,201501071850,990.0,13.0,,34.0,,
29110,201501071920,990.0,11.0,,34.0,,
29110,201501071950,220.0,11.0,,34.0,,
29110,201501072020,990.0,10.0,,34.0,,
29110,201501072050,990.0,10.0,,34.0,,
29110,201501072120,220.0,10.0,,34.0,,
29110,201501072150,220.0,11.0,,34.0,,
29110,201501072220,990.0,11.0,,34.0,,
29110,201501072250,220.0,11.0,,34.0,,
29110,201501072320,210.0,11.0,,34.0,,
29110,201501072350,990.0,13.0,,34.0,,
29110,201501080020,220.0,9.0,,34.0,,
29110,201501080050,990.0,9.0,,34.0,,
29110,201501080120,990.0,10.0,,34.0,,
29110,201501080150,990.0,9.0,,34.0,,
29110,201501080220,990.0,11.0,,34.0,,
29110,201501080250,990.0,8.0,,34.0,,
29110,201501080320,990.0,10.0,,34.0,,
29110,201501080350,990.0,13.0,,34.0,,
29110,201501080420,190.0,10.0,,34.0,,
29110,201501080450,180.0,14.0,,34.0,,
29110,201501080520,180.0,14.0,,34.0,,
29110,201501080550,180.0,11.0,,34.0,,
29110,201501080620,180.0,13.0,,34.0,,
29110,201501080650,170.0,13.0,,32.0,,
29110,201501080720,180.0,13.0,,32.0,,
29110,201501080750,170.0,14.0,,34.0,,
29110,201501080820,180.0,15.0,,34.0,,
29110,201501080850,170.0,15.0,,34.0,,
29110,201501080920,170.0,15.0,,34.0,,
29110,201501080950,170.0,16.0,,32.0,,
29110,201501081020,170.0,15.0,,34.0,,
29110,201501081050,160.0,15.0,,34.0,,
29110,201501081120,160.0,14.0,,34.0,,
29110,201501081150,160.0,14.0,,34.0,,
29110,201501081220,160.0,14.0,,34.0,,
29110,201501081250,160.0,14.0,,34.0,,
29110,201501081320,160.0,13.0,,34.0,,
29110,201501081350,160.0,13.0,,34.0,,
29110,201501081420,170.0,13.0,,34.0,,
29110,201501081450,180.0,13.0,,34.0,,
29110,201501081520,180.0,11.0,,34.0,,
29110,201501081550,190.0,10.0,,34.0,,
29110,201501081620,200.0,7.0,,34.0,,
29110,201501081650,210.0,6.0,,34.0,,
29110,201501081720,990.0,5.0,,34.0,,
29110,201501081750,990.0,6.0,,34.0,,
29110,201501081820,280.0,10.0,,36.0,,
29110,201501081850,280.0,9.0,,36.0,,
29110,201501081920,990.0,8.0,,36.0,,
29110,201501081950,280.0,7.0,,36.0,,
29110,201501082020,280.0,8.0,,36.0,,
29110,201501082050,990.0,8.0,,36.0,,
29110,201501082120,280.0,8.0,,36.0,,
29110,201501082150,990.0,6.0,,34.0,,
29110,201501082220,280.0,8.0,,34.0,,
29110,201501082250,280.0,8.0,,34.0,,
29110,201501082320,280.0,7.0,,34.0,,
29110,201501082350,990.0,5.0,,32.0,,
29110,201501090020,260.0,5.0,,32.0,,
29110,201501090050,260.0,5.0,,30.0,,
29110,201501090120,260.0,5.0,,30.0,,
29110,201501090150,260.0,3.0,,30.0,,
29110,201501090220,,0.0,,30.0,,
29110,201501090250,270.0,2.0,,30.0,,
29110,201501090320,990.0,1.0,,30.0,,
29110,201501090350,990.0,2.0,,30.0,,
29110,201501090420,,0.0,,30.0,,
29110,201501090450,990.0,2.0,,27.0,,
29110,201501090520,240.0,1.0,,27.0,,
29110,201501090550,260.0,3.0,,28.0,,
29110,201501090620,270.0,3.0,,28.0,,
29110,201501090650,270.0,5.0,,28.0,,
29110,201501090720,270.0,3.0,,28.0,,
29110,201501090750,260.0,5.0,,28.0,,
29110,201501090820,270.0,3.0,,28.0,,
29110,201501090920,290.0,3.0,,30.0,,
29110,201501090950,320.0,6.0,,30.0,,
29110,201501091020,990.0,5.0,,32.0,,
29110,201501091050,990.0,3.0,,32.0,,
29110,201501091120,320.0,6.0,,30.0,,
29110,201501091150,320.0,5.0,,30.0,,
29110,201501091220,990.0,6.0,,30.0,,
29110,201501091250,340.0,8.0,,28.0,,
29110,201501091320,990.0,3.0,,28.0,,
29110,201501091350,290.0,3.0,,28.0,,
29110,201501091420,300.0,3.0,,28.0,,
29110,201501091450,320.0,5.0,,28.0,,
29110,201501091520,320.0,7.0,,28.0,,
29110,201501091550,990.0,7.0,,28.0,,
29110,201501091620,320.0,7.0,,28.0,,
29110,201501091650,990.0,7.0,,28.0,,
29110,201501091720,990.0,6.0,,28.0,,
29110,201501091750,330.0,8.0,,28.0,,
29110,201501091820,990.0,9.0,,28.0,,
29110,201501091850,330.0,9.0,,28.0,,
29110,201501091920,340.0,11.0,,28.0,,
29110,201501091950,990.0,10.0,,28.0,,
29110,201501092020,340.0,11.0,,28.0,,
29110,201501092050,340.0,13.0,,28.0,,
29110,201501092120,360.0,16.0,,28.0,,
29110,201501092150,360.0,14.0,,28.0,,
29110,201501092220,340.0,14.0,,28.0,,
29110,201501092250,340.0,14.0,,28.0,,
29110,201501092320,360.0,15.0,,28.0,,
29110,201501092350,360.0,17.0,,28.0,,
29110,201501100020,360.0,18.0,,28.0,,
29110,201501100050,360.0,17.0,,28.0,,
29110,201501100120,10.0,16.0,,27.0,,
29110,201501100150,10.0,15.0,,27.0,,
29110,201501100220,10.0,16.0,,27.0,,
29110,201501100250,10.0,14.0,,27.0,,
29110,201501100320,10.0,15.0,,27.0,,
29110,201501100350,10.0,16.0,,27.0,,
29110,201501100420,10.0,14.0,,27.0,,
29110,201501100450,30.0,11.0,,25.0,,
29110,201501100520,990.0,9.0,,25.0,,
29110,201501100550,990.0,9.0,,25.0,,
29110,201501100620,990.0,8.0,,25.0,,
29110,201501100650,30.0,5.0,,25.0,,
29110,201501100720,50.0,8.0,,23.0,,
29110,201501100750,990.0,5.0,,23.0,,
29110,201501100820,990.0,9.0,,21.0,,
29110,201501100850,20.0,6.0,,21.0,,
29110,201501100920,990.0,5.0,,21.0,,
29110,201501100950,70.0,5.0,,21.0,,
29110,201501101020,80.0,6.0,,21.0,,
29110,201501101050,80.0,8.0,,21.0,,
29110,201501101120,990.0,6.0,,21.0,,
29110,201501101150,90.0,7.0,,21.0,,
29110,201501101220,100.0,7.0,,21.0,,
29110,201501101250,990.0,7.0,,19.0,,
29110,201501101320,990.0,7.0,,19.0,,
29110,201501101350,990.0,7.0,,19.0,,
29110,201501101420,990.0,7.0,,19.0,,
29110,201501101450,90.0,8.0,,19.0,,
29110,201501101520,990.0,8.0,,19.0,,
29110,201501101550,100.0,8.0,,19.0,,
29110,201501101620,990.0,9.0,,19.0,,
29110,201501101650,990.0,9.0,,19.0,,
29110,201501101720,990.0,9.0,,19.0,,
29110,201501101750,990.0,8.0,,19.0,,
29110,201501101820,990.0,8.0,,19.0,,
29110,201501101850,990.0,8.0,,19.0,,
29110,201501101920,80.0,9.0,,19.0,,
29110,201501101950,990.0,11.0,,19.0,,
29110,201501102020,70.0,11.0,,19.0,,
29110,201501102050,70.0,14.0,,19.0,,
29110,201501102120,990.0,16.0,,19.0,,
29110,201501102150,70.0,14.0,25.0,19.0,,
29110,201501102220,80.0,15.0,,18.0,,
29110,201501102250,990.0,15.0,,18.0,,
29110,201501102320,80.0,14.0,,18.0,,
29110,201501102350,990.0,15.0,,18.0,,
29110,201501110020,990.0,14.0,,18.0,,
29110,201501110050,70.0,15.0,,18.0,,
29110,201501110120,80.0,13.0,,18.0,,
29110,201501110150,990.0,14.0,,16.0,,
29110,201501110220,990.0,14.0,,16.0,,
29110,201501110250,990.0,14.0,,16.0,,
29110,201501110320,990.0,10.0,,16.0,,
29110,201501110350,990.0,11.0,,16.0,,
29110,201501110420,990.0,14.0,,16.0,,
29110,201501110450,990.0,11.0,,16.0,,
29110,201501110520,990.0,13.0,,14.0,,
29110,201501110550,80.0,13.0,,14.0,,
29110,201501110620,990.0,10.0,,14.0,,
29110,201501110650,60.0,10.0,,14.0,,
29110,201501110720,60.0,13.0,,14.0,,
29110,201501110750,60.0,13.0,,12.0,,
29110,201501110820,990.0,11.0,,12.0,,
29110,201501110850,50.0,10.0,,12.0,,
29110,201501110920,50.0,11.0,,12.0,,
29110,201501110950,990.0,13.0,,12.0,,
29110,201501111020,990.0,10.0,,10.0,,
29110,201501111050,990.0,14.0,,10.0,,
29110,201501111120,40.0,10.0,,10.0,,
29110,201501111150,990.0,14.0,,10.0,,
29110,201501111220,990.0,13.0,,9.0,,
29110,201501111250,990.0,13.0,,7.0,,
29110,201501111320,40.0,13.0,,7.0,,
29110,201501111350,990.0,10.0,,7.0,,
29110,201501111420,990.0,13.0,,5.0,,
29110,201501111450,990.0,11.0,,5.0,,
29110,201501111520,50.0,11.0,,7.0,,
29110,201501111550,990.0,10.0,,7.0,,
29110,201501111650,50.0,8.0,,7.0,,
29110,201501111720,990.0,8.0,,9.0,,
29110,201501111750,990.0,7.0,,9.0,,
29110,201501111820,50.0,5.0,,9.0,,
29110,201501111850,990.0,6.0,,9.0,,
29110,201501111920,40.0,6.0,,9.0,,
29110,201501111950,990.0,7.0,,9.0,,
29110,201501112020,990.0,8.0,,10.0,,
29110,201501112050,990.0,7.0,,10.0,,
29110,201501112120,50.0,8.0,,10.0,,
29110,201501112150,40.0,10.0,,10.0,,
29110,201501112220,40.0,7.0,,10.0,,
29110,201501112250,40.0,9.0,,10.0,,
29110,201501112320,990.0,5.0,,10.0,,
29110,201501112350,990.0,6.0,,10.0,,
29110,201501120020,990.0,7.0,,10.0,,
29110,201501120050,990.0,8.0,,10.0,,
29110,201501120120,990.0,8.0,,10.0,,
29110,201501120150,990.0,6.0,,10.0,,
29110,201501120220,50.0,5.0,,10.0,,
29110,201501120250,990.0,3.0,,10.0,,
29110,201501120320,990.0,3.0,,10.0,,
29110,201501120350,990.0,2.0,,10.0,,
29110,201501120420,990.0,2.0,,10.0,,
29110,201501120450,990.0,2.0,,10.0,,
29110,201501120520,990.0,2.0,,9.0,,
29110,201501120550,990.0,2.0,,9.0,,
29110,201501120620,80.0,5.0,,9.0,,
29110,201501120650,990.0,6.0,,9.0,,
29110,201501120720,990.0,2.0,,9.0,,
29110,201501120750,990.0,2.0,,9.0,,
29110,201501120820,990.0,2.0,,9.0,,
29110,201501120850,990.0,3.0,,9.0,,
29110,201501120920,990.0,2.0,,9.0,,
29110,201501120950,990.0,2.0,,9.0,,
29110,201501121020,990.0,3.0,,9.0,,
29110,201501121050,100.0,5.0,,9.0,,
29110,201501121120,110.0,5.0,,9.0,,
29110,201501121150,120.0,6.0,,10.0,,
29110,201501121220,120.0,6.0,,9.0,,
29110,201501121250,110.0,5.0,,9.0,,
29110,201501121320,130.0,3.0,,7.0,,
29110,201501121350,130.0,3.0,,7.0,,
29110,201501121420,90.0,3.0,,7.0,,
29110,201501121450,90.0,5.0,,7.0,,
29110,201501121520,90.0,5.0,,5.0,,
29110,201501121550,100.0,5.0,,5.0,,
29110,201501121620,100.0,3.0,,5.0,,
29110,201501121650,90.0,6.0,,5.0,,
29110,201501121720,990.0,8.0,,7.0,,
29110,201501121750,120.0,8.0,,7.0,,
29110,201501121820,110.0,7.0,,7.0,,
29110,201501121850,110.0,9.0,,9.0,,
29110,201501121920,120.0,10.0,,9.0,,
29110,201501121950,120.0,11.0,,9.0,,
29110,201501122050,110.0,10.0,,10.0,,
29110,201501122120,110.0,11.0,,10.0,,
29110,201501122150,110.0,13.0,,10.0,,
29110,201501122250,100.0,13.0,,12.0,,
29110,201501122320,990.0,11.0,,12.0,,
29110,201501122350,80.0,14.0,,12.0,,
29110,201501130020,990.0,14.0,,12.0,,
29110,201501130050,990.0,14.0,,14.0,,
29110,201501130120,70.0,16.0,,14.0,,
29110,201501130150,990.0,14.0,,14.0,,
29110,201501130250,990.0,11.0,,14.0,,
29110,201501130320,990.0,11.0,,14.0,,
29110,201501130350,60.0,10.0,,14.0,,
29110,201501130420,990.0,10.0,,14.0,,
29110,201501130450,40.0,9.0,,14.0,,
29110,201501130520,990.0,9.0,,12.0,,
29110,201501130550,20.0,9.0,,12.0,,
29110,201501130620,20.0,8.0,,12.0,,
29110,201501130650,990.0,7.0,,12.0,,
29110,201501130720,20.0,7.0,,12.0,,
29110,201501130750,20.0,5.0,,12.0,,
29110,201501130820,350.0,6.0,,10.0,,
29110,201501130850,10.0,3.0,,12.0,,
29110,201501130920,990.0,2.0,,10.0,,
29110,201501130950,340.0,2.0,,10.0,,
29110,201501131020,990.0,2.0,,9.0,,
29110,201501131050,990.0,2.0,,10.0,,
29110,201501131120,990.0,1.0,,10.0,,
29110,201501131150,180.0,3.0,,12.0,,
29110,201501131220,170.0,6.0,,10.0,,
29110,201501131250,990.0,3.0,,12.0,,
29110,201501131320,990.0,6.0,,10.0,,
29110,201501131350,140.0,5.0,,10.0,,
29110,201501131420,140.0,7.0,,9.0,,
29110,201501131450,990.0,5.0,,9.0,,
29110,201501131520,990.0,5.0,,9.0,,
29110,201501131550,140.0,6.0,,7.0,,
29110,201501131620,130.0,7.0,,9.0,,
29110,201501131650,140.0,7.0,,9.0,,
29110,201501131720,990.0,8.0,,10.0,,
29110,201501131750,990.0,6.0,,10.0,,
29110,201501131820,990.0,6.0,,12.0,,
