USAF,YR--MODAHRMN,DIR,SPD,GUS,TEMP,MAX,MIN
28750,201501010020,230.0,7.0,,37.0,,
28750,201501010050,230.0,8.0,,37.0,,
28750,201501010120,260.0,11.0,,37.0,,
28750,201501010150,270.0,13.0,,39.0,,
28750,201501010220,260.0,11.0,,39.0,,
28750,201501010250,260.0,13.0,,39.0,,
28750,201501010320,260.0,11.0,,39.0,,
28750,201501010350,240.0,9.0,,39.0,,
28750,201501010450,240.0,9.0,,41.0,,
28750,201501010520,250.0,10.0,,41.0,,
28750,201501010550,240.0,11.0,,41.0,,
28750,201501010620,240.0,11.0,,39.0,,
28750,201501010650,230.0,11.0,,41.0,,
28750,201501010720,230.0,9.0,,39.0,,
28750,201501010750,240.0,11.0,,39.0,,
28750,201501010820,240.0,13.0,,39.0,,
28750,201501010850,230.0,10.0,,39.0,,
28750,201501010920,990.0,8.0,,39.0,,
28750,201501010950,230.0,9.0,,39.0,,
28750,201501011020,240.0,9.0,,39.0,,
28750,201501011050,990.0,8.0,,39.0,,
28750,201501011120,230.0,8.0,,37.0,,
28750,201501011150,220.0,7.0,,37.0,,
28750,201501011220,220.0,8.0,,36.0,,
28750,201501011250,230.0,8.0,,37.0,,
28750,201501011320,990.0,3.0,,36.0,,
28750,201501011350,990.0,6.0,,37.0,,
28750,201501011420,230.0,6.0,,36.0,,
28750,201501011450,240.0,9.0,,36.0,,
28750,201501011520,240.0,7.0,,36.0,,
28750,201501011550,990.0,6.0,,36.0,,
28750,201501011620,240.0,6.0,,36.0,,
28750,201501011650,240.0,8.0,,36.0,,
28750,201501011720,240.0,8.0,,36.0,,
28750,201501011750,230.0,7.0,,36.0,,
28750,201501011820,210.0,6.0,,36.0,,
28750,201501011850,990.0,7.0,,36.0,,
28750,201501011920,220.0,7.0,,36.0,,
28750,201501011950,220.0,7.0,,36.0,,
28750,201501012020,990.0,8.0,,37.0,,
28750,201501012050,220.0,9.0,,36.0,,
28750,201501012120,200.0,6.0,,36.0,,
28750,201501012150,210.0,7.0,,36.0,,
28750,201501012220,220.0,8.0,,36.0,,
28750,201501012250,990.0,9.0,,36.0,,
28750,201501012320,990.0,8.0,,36.0,,
28750,201501012350,220.0,8.0,,36.0,,
28750,201501020020,230.0,9.0,,36.0,,
28750,201501020050,230.0,10.0,,36.0,,
28750,201501020120,230.0,9.0,,36.0,,
28750,201501020150,210.0,8.0,,34.0,,
28750,201501020220,220.0,8.0,,34.0,,
28750,201501020250,200.0,7.0,,34.0,,
28750,201501020320,180.0,7.0,,34.0,,
28750,201501020350,180.0,7.0,,34.0,,
28750,201501020420,190.0,8.0,,34.0,,
28750,201501020450,170.0,7.0,,34.0,,
28750,201501020520,170.0,9.0,,34.0,,
28750,201501020550,180.0,8.0,,34.0,,
28750,201501020620,160.0,9.0,,34.0,,
28750,201501020650,150.0,13.0,,34.0,,
28750,201501020720,150.0,15.0,,34.0,,
28750,201501020750,140.0,14.0,,34.0,,
28750,201501020820,130.0,14.0,,32.0,,
28750,201501020850,120.0,15.0,,32.0,,
28750,201501020920,140.0,14.0,,32.0,,
28750,201501020950,130.0,14.0,,32.0,,
28750,201501021020,140.0,15.0,,32.0,,
28750,201501021050,130.0,16.0,,32.0,,
28750,201501021120,110.0,13.0,,34.0,,
28750,201501021150,110.0,14.0,,34.0,,
28750,201501021250,100.0,11.0,,32.0,,
28750,201501021320,100.0,9.0,,32.0,,
28750,201501021350,990.0,8.0,,32.0,,
28750,201501021420,990.0,9.0,,32.0,,
28750,201501021450,990.0,8.0,,32.0,,
28750,201501021520,990.0,8.0,,32.0,,
28750,201501021550,990.0,8.0,,32.0,,
28750,201501021650,990.0,7.0,,32.0,,
28750,201501021720,990.0,6.0,,32.0,,
28750,201501021750,990.0,6.0,,32.0,,
28750,201501021820,990.0,6.0,,32.0,,
28750,201501021850,990.0,6.0,,32.0,,
28750,201501021920,990.0,6.0,,32.0,,
28750,201501022020,990.0,6.0,,32.0,,
28750,201501022050,990.0,6.0,,32.0,,
28750,201501022120,30.0,6.0,,32.0,,
28750,201501022150,990.0,6.0,,32.0,,
28750,201501022220,990.0,6.0,,32.0,,
28750,201501022250,990.0,6.0,,32.0,,
28750,201501022320,990.0,7.0,,32.0,,
28750,201501022350,990.0,7.0,,32.0,,
28750,201501030020,990.0,6.0,,32.0,,
28750,201501030050,990.0,8.0,,32.0,,
28750,201501030120,990.0,7.0,,32.0,,
28750,201501030220,990.0,8.0,,32.0,,
28750,201501030250,990.0,8.0,,32.0,,
28750,201501030320,990.0,7.0,,32.0,,
28750,201501030350,990.0,8.0,,32.0,,
28750,201501030420,990.0,8.0,,32.0,,
28750,201501030450,990.0,9.0,,32.0,,
28750,201501030520,990.0,9.0,,32.0,,
28750,201501030550,990.0,10.0,,32.0,,
28750,201501030620,20.0,11.0,,32.0,,
28750,201501030650,990.0,15.0,,30.0,,
28750,201501030720,30.0,14.0,,30.0,,
28750,201501030750,30.0,14.0,,28.0,,
28750,201501030820,990.0,11.0,,28.0,,
28750,201501030850,990.0,14.0,,28.0,,
28750,201501030920,990.0,13.0,,27.0,,
28750,201501030950,990.0,13.0,,27.0,,
28750,201501031020,20.0,14.0,,27.0,,
28750,201501031050,990.0,10.0,,27.0,,
28750,201501031120,990.0,10.0,,27.0,,
28750,201501031150,20.0,13.0,,25.0,,
28750,201501031220,990.0,14.0,,25.0,,
28750,201501031250,20.0,10.0,,25.0,,
28750,201501031320,990.0,11.0,,25.0,,
28750,201501031350,20.0,11.0,,25.0,,
28750,201501031420,990.0,10.0,,25.0,,
28750,201501031450,20.0,10.0,,25.0,,
28750,201501031520,990.0,8.0,,25.0,,
28750,201501031550,990.0,9.0,,25.0,,
28750,201501031620,990.0,9.0,,25.0,,
28750,201501031650,990.0,6.0,,25.0,,
28750,201501031720,990.0,6.0,,25.0,,
28750,201501031750,990.0,7.0,,25.0,,
28750,201501031820,990.0,8.0,,25.0,,
28750,201501031850,990.0,7.0,,25.0,,
28750,201501031920,990.0,9.0,,25.0,,
28750,201501031950,990.0,6.0,,25.0,,
28750,201501032020,990.0,9.0,,25.0,,
28750,201501032050,990.0,7.0,,25.0,,
28750,201501032120,990.0,6.0,,25.0,,
28750,201501032150,40.0,7.0,,23.0,,
28750,201501032220,990.0,5.0,,21.0,,
28750,201501032250,30.0,6.0,,23.0,,
28750,201501032320,990.0,6.0,,23.0,,
28750,201501032350,990.0,6.0,,25.0,,
28750,201501040020,990.0,7.0,,23.0,,
28750,201501040050,990.0,6.0,,23.0,,
28750,201501040120,990.0,6.0,,23.0,,
28750,201501040150,990.0,6.0,,23.0,,
28750,201501040220,990.0,6.0,,21.0,,
28750,201501040250,20.0,6.0,,21.0,,
28750,201501040320,990.0,6.0,,21.0,,
28750,201501040350,990.0,5.0,,21.0,,
28750,201501040420,990.0,6.0,,21.0,,
28750,201501040450,990.0,7.0,,21.0,,
28750,201501040520,20.0,7.0,,21.0,,
28750,201501040550,990.0,7.0,,21.0,,
28750,201501040620,990.0,5.0,,19.0,,
28750,201501040650,990.0,5.0,,18.0,,
28750,201501040720,30.0,5.0,,16.0,,
28750,201501040750,990.0,3.0,,14.0,,
28750,201501040820,30.0,3.0,,14.0,,
28750,201501040850,30.0,5.0,,14.0,,
28750,201501040920,20.0,5.0,,16.0,,
28750,201501040950,990.0,5.0,,18.0,,
28750,201501041020,990.0,3.0,,18.0,,
28750,201501041050,990.0,5.0,,18.0,,
28750,201501041120,990.0,3.0,,18.0,,
28750,201501041150,990.0,5.0,,18.0,,
28750,201501041220,990.0,2.0,,18.0,,
28750,201501041250,990.0,3.0,,18.0,,
28750,201501041320,990.0,5.0,,16.0,,
28750,201501041350,990.0,6.0,,18.0,,
28750,201501041420,990.0,5.0,,16.0,,
28750,201501041450,990.0,5.0,,16.0,,
28750,201501041520,990.0,5.0,,16.0,,
28750,201501041550,990.0,5.0,,14.0,,
28750,201501041620,990.0,6.0,,14.0,,
28750,201501041650,990.0,6.0,,14.0,,
28750,201501041720,990.0,6.0,,14.0,,
28750,201501041750,990.0,5.0,,14.0,,
28750,201501041820,990.0,5.0,,12.0,,
28750,201501041850,990.0,5.0,,12.0,,
28750,201501041920,990.0,5.0,,12.0,,
28750,201501041950,60.0,5.0,,10.0,,
28750,201501042020,990.0,5.0,,10.0,,
28750,201501042050,990.0,5.0,,10.0,,
28750,201501042120,990.0,5.0,,10.0,,
28750,201501042150,990.0,5.0,,10.0,,
28750,201501042220,990.0,5.0,,9.0,,
28750,201501042250,990.0,3.0,,9.0,,
28750,201501042320,990.0,5.0,,9.0,,
28750,201501042350,40.0,5.0,,9.0,,
28750,201501050020,30.0,6.0,,5.0,,
28750,201501050050,30.0,6.0,,5.0,,
28750,201501050120,20.0,5.0,,3.0,,
28750,201501050150,40.0,5.0,,3.0,,
28750,201501050220,990.0,3.0,,3.0,,
28750,201501050250,30.0,5.0,,3.0,,
28750,201501050320,30.0,5.0,,3.0,,
28750,201501050350,20.0,3.0,,3.0,,
28750,201501050420,30.0,2.0,,3.0,,
28750,201501050450,40.0,1.0,,3.0,,
28750,201501050520,990.0,1.0,,1.0,,
28750,201501050550,330.0,1.0,,-2.0,,
28750,201501050620,280.0,2.0,,-4.0,,
28750,201501050650,990.0,1.0,,-4.0,,
28750,201501050720,990.0,2.0,,-6.0,,
28750,201501050750,360.0,2.0,,-8.0,,
28750,201501050820,350.0,2.0,,-8.0,,
28750,201501050850,990.0,2.0,,-6.0,,
28750,201501050920,990.0,1.0,,-6.0,,
28750,201501050950,,0.0,,-8.0,,
28750,201501051020,,0.0,,-6.0,,
28750,201501051050,,0.0,,-6.0,,
28750,201501051120,990.0,1.0,,,,
28750,201501051150,990.0,2.0,,-4.0,,
28750,201501051220,,0.0,,-6.0,,
28750,201501051250,,0.0,,-6.0,,
28750,201501051320,,0.0,,,,
28750,201501051350,,0.0,,,,
28750,201501051420,,0.0,,-6.0,,
28750,201501051450,,0.0,,-4.0,,
28750,201501051520,,0.0,,-8.0,,
28750,201501051550,990.0,2.0,,-8.0,,
28750,201501051620,990.0,2.0,,-9.0,,
28750,201501051650,,0.0,,-8.0,,
28750,201501051720,,0.0,,-9.0,,
28750,201501051750,260.0,2.0,,-9.0,,
28750,201501051820,,0.0,,-11.0,,
28750,201501051850,990.0,1.0,,-8.0,,
28750,201501051920,990.0,1.0,,-9.0,,
28750,201501051950,,0.0,,-8.0,,
28750,201501052020,130.0,1.0,,-9.0,,
28750,201501052050,60.0,3.0,,-11.0,,
28750,201501052120,990.0,1.0,,-9.0,,
28750,201501052150,,0.0,,-9.0,,
28750,201501052220,140.0,2.0,,-9.0,,
28750,201501052250,150.0,3.0,,-9.0,,
28750,201501052320,990.0,1.0,,-9.0,,
28750,201501052350,130.0,3.0,,-11.0,,
28750,201501060020,140.0,3.0,,-11.0,,
28750,201501060050,,0.0,,-11.0,,
28750,201501060120,,0.0,,-11.0,,
28750,201501060150,140.0,3.0,,-9.0,,
28750,201501060220,110.0,3.0,,,,
28750,201501060250,130.0,6.0,,-11.0,,
28750,201501060320,140.0,6.0,,-11.0,,
28750,201501060350,140.0,5.0,,-11.0,,
28750,201501060420,130.0,6.0,,,,
28750,201501060450,150.0,5.0,,-9.0,,
28750,201501060520,160.0,3.0,,-9.0,,
28750,201501060550,140.0,6.0,,-9.0,,
28750,201501060620,140.0,6.0,,-11.0,,
28750,201501060650,130.0,8.0,,-9.0,,
28750,201501060720,140.0,6.0,,-11.0,,
28750,201501060750,140.0,8.0,,-11.0,,
28750,201501060820,140.0,8.0,,-11.0,,
28750,201501060850,140.0,8.0,,-9.0,,
28750,201501060920,140.0,8.0,,-11.0,,
28750,201501060950,140.0,8.0,,-9.0,,
28750,201501061020,140.0,8.0,,-8.0,,
28750,201501061050,140.0,7.0,,-9.0,,
28750,201501061120,150.0,7.0,,-9.0,,
28750,201501061150,150.0,9.0,,-8.0,,
28750,201501061220,150.0,9.0,,-6.0,,
28750,201501061250,150.0,9.0,,-4.0,,
28750,201501061320,150.0,10.0,,-2.0,,
28750,201501061350,160.0,10.0,,0.0,,
28750,201501061420,170.0,11.0,,1.0,,
28750,201501061450,160.0,13.0,,3.0,,
28750,201501061520,160.0,14.0,,5.0,,
28750,201501061550,160.0,13.0,,5.0,,
28750,201501061620,160.0,13.0,,9.0,,
28750,201501061650,160.0,13.0,,9.0,,
28750,201501061720,160.0,11.0,,9.0,,
28750,201501061750,160.0,13.0,,10.0,,
28750,201501061820,160.0,13.0,,10.0,,
28750,201501061850,160.0,13.0,,10.0,,
28750,201501061950,160.0,13.0,,12.0,,
28750,201501062020,150.0,15.0,,12.0,,
28750,201501062050,160.0,15.0,,10.0,,
28750,201501062120,160.0,14.0,,10.0,,
28750,201501062150,160.0,14.0,,10.0,,
28750,201501062220,160.0,15.0,,12.0,,
28750,201501062250,150.0,15.0,,12.0,,
28750,201501062320,150.0,16.0,,12.0,,
28750,201501062350,160.0,16.0,,14.0,,
28750,201501070020,160.0,17.0,,16.0,,
28750,201501070050,160.0,16.0,,16.0,,
28750,201501070120,160.0,15.0,,18.0,,
28750,201501070150,160.0,14.0,,18.0,,
28750,201501070220,160.0,14.0,,19.0,,
28750,201501070250,170.0,15.0,,21.0,,
28750,201501070320,180.0,16.0,,23.0,,
28750,201501070350,170.0,16.0,,23.0,,
28750,201501070420,170.0,15.0,,23.0,,
28750,201501070450,170.0,14.0,,,,
28750,201501070520,170.0,14.0,,23.0,,
28750,201501070550,170.0,14.0,,,,
28750,201501070620,170.0,14.0,,,,
28750,201501070650,170.0,14.0,,25.0,,
28750,201501070720,170.0,13.0,,25.0,,
28750,201501070750,170.0,13.0,,25.0,,
28750,201501070820,180.0,13.0,,27.0,,
28750,201501070850,180.0,11.0,,27.0,,
28750,201501070920,180.0,11.0,,28.0,,
28750,201501070950,180.0,11.0,,28.0,,
28750,201501071020,180.0,11.0,,28.0,,
28750,201501071050,190.0,10.0,,30.0,,
28750,201501071120,190.0,10.0,,30.0,,
28750,201501071150,200.0,10.0,,32.0,,
28750,201501071220,200.0,11.0,,32.0,,
28750,201501071250,210.0,10.0,,32.0,,
28750,201501071320,210.0,13.0,,32.0,,
28750,201501071350,210.0,13.0,,32.0,,
28750,201501071420,210.0,13.0,,32.0,,
28750,201501071450,210.0,11.0,,32.0,,
28750,201501071520,990.0,11.0,,32.0,,
28750,201501071550,220.0,13.0,,32.0,,
28750,201501071620,220.0,11.0,,32.0,,
28750,201501071650,220.0,10.0,,32.0,,
28750,201501071720,990.0,11.0,,32.0,,
28750,201501071820,990.0,10.0,,32.0,,
28750,201501071850,990.0,9.0,,32.0,,
28750,201501071920,230.0,10.0,,34.0,,
28750,201501071950,230.0,9.0,,34.0,,
28750,201501072020,230.0,9.0,,34.0,,
28750,201501072050,230.0,9.0,,34.0,,
28750,201501072120,240.0,10.0,,34.0,,
28750,201501072150,230.0,10.0,,34.0,,
28750,201501072220,240.0,10.0,,34.0,,
28750,201501072250,990.0,9.0,,34.0,,
28750,201501072320,990.0,8.0,,34.0,,
28750,201501072350,240.0,10.0,,34.0,,
28750,201501080020,990.0,10.0,,34.0,,
28750,201501080050,240.0,8.0,,34.0,,
28750,201501080120,240.0,8.0,,34.0,,
28750,201501080150,990.0,9.0,,34.0,,
28750,201501080220,990.0,9.0,,34.0,,
28750,201501080250,240.0,9.0,,34.0,,
28750,201501080320,990.0,8.0,,34.0,,
28750,201501080350,990.0,9.0,,34.0,,
28750,201501080420,240.0,8.0,,34.0,,
28750,201501080450,240.0,10.0,,34.0,,
28750,201501080520,230.0,9.0,,34.0,,
28750,201501080550,230.0,7.0,,34.0,,
28750,201501080620,220.0,9.0,,34.0,,
28750,201501080650,220.0,8.0,,32.0,,
28750,201501080720,990.0,10.0,,32.0,,
28750,201501080750,990.0,5.0,,32.0,,
28750,201501080820,160.0,6.0,,32.0,,
28750,201501080850,160.0,6.0,,32.0,,
28750,201501080920,180.0,7.0,,32.0,,
28750,201501080950,190.0,9.0,,32.0,,
28750,201501081020,180.0,8.0,,32.0,,
28750,201501081050,190.0,10.0,,30.0,,
28750,201501081120,990.0,11.0,,30.0,,
28750,201501081150,180.0,10.0,,30.0,,
28750,201501081220,170.0,10.0,,30.0,,
28750,201501081250,150.0,9.0,,30.0,,
28750,201501081320,140.0,11.0,,30.0,,
28750,201501081350,150.0,13.0,,30.0,,
28750,201501081450,160.0,14.0,,30.0,,
28750,201501081520,140.0,17.0,,30.0,,
28750,201501081550,140.0,17.0,,30.0,,
28750,201501081620,140.0,16.0,,30.0,,
28750,201501081650,140.0,16.0,,30.0,,
28750,201501081720,140.0,16.0,,30.0,,
28750,201501081750,130.0,17.0,,28.0,,
28750,201501081820,130.0,16.0,,28.0,,
28750,201501081850,130.0,16.0,,28.0,,
28750,201501081920,130.0,15.0,,30.0,,
28750,201501082020,130.0,14.0,,28.0,,
28750,201501082050,130.0,15.0,,30.0,,
28750,201501082120,140.0,13.0,,28.0,,
28750,201501082150,130.0,13.0,,28.0,,
28750,201501082220,130.0,14.0,,28.0,,
28750,201501082250,130.0,13.0,,28.0,,
28750,201501082320,130.0,13.0,,28.0,,
28750,201501082350,130.0,11.0,,28.0,,
28750,201501090020,130.0,10.0,,28.0,,
28750,201501090050,120.0,11.0,,28.0,,
28750,201501090120,120.0,10.0,,28.0,,
28750,201501090150,120.0,10.0,,28.0,,
28750,201501090220,120.0,9.0,,28.0,,
28750,201501090320,90.0,7.0,,28.0,,
28750,201501090350,990.0,7.0,,28.0,,
28750,201501090420,100.0,7.0,,28.0,,
28750,201501090450,100.0,7.0,,28.0,,
28750,201501090520,100.0,6.0,,28.0,,
28750,201501090550,90.0,6.0,,27.0,,
28750,201501090620,990.0,5.0,,27.0,,
28750,201501090650,990.0,5.0,,27.0,,
28750,201501090720,990.0,5.0,,27.0,,
28750,201501090750,990.0,5.0,,27.0,,
28750,201501090820,70.0,6.0,,27.0,,
28750,201501090920,990.0,8.0,,27.0,,
28750,201501090950,990.0,8.0,,,,
28750,201501091020,990.0,7.0,,27.0,,
28750,201501091050,990.0,8.0,,27.0,,
28750,201501091120,990.0,8.0,,27.0,,
28750,201501091150,990.0,8.0,,27.0,,
28750,201501091220,990.0,11.0,,25.0,,
28750,201501091250,990.0,10.0,,25.0,,
28750,201501091320,990.0,9.0,,25.0,,
28750,201501091350,990.0,9.0,,25.0,,
28750,201501091420,990.0,11.0,,23.0,,
28750,201501091450,90.0,10.0,,23.0,,
28750,201501091520,990.0,11.0,,23.0,,
28750,201501091550,990.0,11.0,,23.0,,
28750,201501091620,990.0,11.0,,23.0,,
28750,201501091650,990.0,10.0,,21.0,,
28750,201501091720,990.0,10.0,,21.0,,
28750,201501091750,990.0,10.0,,21.0,,
28750,201501091820,990.0,14.0,,21.0,,
28750,201501091850,990.0,10.0,,21.0,,
28750,201501091920,990.0,13.0,,19.0,,
28750,201501091950,90.0,13.0,,19.0,,
28750,201501092020,80.0,10.0,,19.0,,
28750,201501092050,990.0,9.0,,19.0,,
28750,201501092120,990.0,8.0,,18.0,,
28750,201501092150,990.0,10.0,,18.0,,
28750,201501092220,990.0,11.0,,16.0,,
28750,201501092250,990.0,11.0,,16.0,,
28750,201501092320,990.0,9.0,,16.0,,
28750,201501092350,990.0,11.0,,16.0,,
28750,201501100020,990.0,9.0,,14.0,,
28750,201501100050,80.0,10.0,,14.0,,
28750,201501100120,990.0,7.0,,14.0,,
28750,201501100150,990.0,11.0,,12.0,,
28750,201501100220,990.0,7.0,,10.0,,
28750,201501100250,990.0,8.0,,10.0,,
28750,201501100320,990.0,8.0,,10.0,,
28750,201501100350,990.0,7.0,,10.0,,
28750,201501100420,990.0,9.0,,9.0,,
28750,201501100450,990.0,8.0,,9.0,,
28750,201501100520,990.0,6.0,,9.0,,
28750,201501100550,80.0,7.0,,9.0,,
28750,201501100620,990.0,9.0,,10.0,,
28750,201501100650,100.0,10.0,,10.0,,
28750,201501100720,100.0,11.0,,10.0,,
28750,201501100750,110.0,14.0,,10.0,,
28750,201501100820,100.0,13.0,,10.0,,
28750,201501100850,100.0,11.0,,10.0,,
28750,201501100920,100.0,13.0,,10.0,,
28750,201501100950,990.0,11.0,,10.0,,
28750,201501101020,990.0,14.0,,10.0,,
28750,201501101050,100.0,13.0,,10.0,,
28750,201501101120,110.0,11.0,,10.0,,
28750,201501101150,110.0,13.0,,10.0,,
28750,201501101220,110.0,14.0,,10.0,,
28750,201501101250,110.0,13.0,,10.0,,
28750,201501101320,110.0,14.0,,10.0,,
28750,201501101350,990.0,15.0,,10.0,,
28750,201501101420,110.0,14.0,,9.0,,
28750,201501101450,110.0,15.0,,9.0,,
28750,201501101520,110.0,15.0,,9.0,,
28750,201501101550,110.0,14.0,,9.0,,
28750,201501101620,110.0,14.0,,9.0,,
28750,201501101650,110.0,15.0,,9.0,,
28750,201501101720,110.0,16.0,,9.0,,
28750,201501101750,110.0,15.0,,9.0,,
28750,201501101850,990.0,15.0,,10.0,,
28750,201501101920,100.0,15.0,,10.0,,
28750,201501101950,100.0,15.0,,10.0,,
28750,201501102020,100.0,14.0,,10.0,,
28750,201501102050,100.0,16.0,,10.0,,
28750,201501102120,100.0,15.0,,10.0,,
28750,201501102150,100.0,16.0,,10.0,,
28750,201501102220,990.0,15.0,,10.0,,
28750,201501102250,100.0,15.0,,10.0,,
28750,201501102320,100.0,18.0,,10.0,,
28750,201501102350,100.0,15.0,,9.0,,
28750,201501110020,100.0,16.0,,9.0,,
28750,201501110050,90.0,16.0,,9.0,,
28750,201501110120,90.0,14.0,26.0,9.0,,
28750,201501110150,90.0,15.0,29.0,7.0,,
28750,201501110220,990.0,14.0,,7.0,,
28750,201501110250,90.0,14.0,,5.0,,
28750,201501110320,90.0,13.0,,5.0,,
28750,201501110350,990.0,11.0,,3.0,,
28750,201501110420,990.0,11.0,,3.0,,
28750,201501110450,990.0,11.0,,3.0,,
28750,201501110520,990.0,9.0,,1.0,,
28750,201501110550,990.0,8.0,,1.0,,
28750,201501110620,990.0,7.0,,1.0,,
28750,201501110650,990.0,6.0,,1.0,,
28750,201501110720,990.0,7.0,,3.0,,
28750,201501110750,990.0,9.0,,5.0,,
28750,201501110820,990.0,10.0,,7.0,,
28750,201501110850,990.0,10.0,,7.0,,
28750,201501110920,990.0,9.0,,7.0,,
28750,201501110950,990.0,9.0,,7.0,,
28750,201501111020,990.0,13.0,,9.0,,
28750,201501111050,990.0,11.0,,9.0,,
28750,201501111120,990.0,11.0,,9.0,,
28750,201501111150,990.0,9.0,,9.0,,
28750,201501111220,990.0,9.0,,9.0,,
28750,201501111250,990.0,8.0,,9.0,,
28750,201501111320,990.0,9.0,,7.0,,
28750,201501111350,60.0,10.0,,7.0,,
28750,201501111420,990.0,9.0,,7.0,,
28750,201501111450,990.0,9.0,,7.0,,
28750,201501111520,990.0,10.0,,7.0,,
28750,201501111550,990.0,9.0,,5.0,,
28750,201501111620,990.0,8.0,,5.0,,
28750,201501111650,50.0,9.0,,5.0,,
28750,201501111720,990.0,10.0,,5.0,,
28750,201501111750,990.0,8.0,,5.0,,
28750,201501111820,990.0,9.0,,5.0,,
28750,201501111850,990.0,9.0,,5.0,,
28750,201501111920,990.0,9.0,,5.0,,
28750,201501111950,990.0,7.0,,5.0,,
28750,201501112020,990.0,7.0,,5.0,,
28750,201501112050,990.0,7.0,,5.0,,
28750,201501112120,990.0,7.0,,5.0,,
28750,201501112150,990.0,7.0,,5.0,,
28750,201501112220,30.0,8.0,,5.0,,
28750,201501112250,30.0,7.0,,5.0,,
28750,201501112350,990.0,7.0,,5.0,,
28750,201501120020,990.0,9.0,,3.0,,
28750,201501120050,990.0,9.0,,3.0,,
28750,201501120120,990.0,8.0,,3.0,,
28750,201501120150,990.0,8.0,,3.0,,
28750,201501120220,990.0,9.0,,1.0,,
28750,201501120250,990.0,8.0,,0.0,,
28750,201501120320,990.0,5.0,,-2.0,,
28750,201501120350,990.0,5.0,,-2.0,,
28750,201501120420,990.0,6.0,,-4.0,,
28750,201501120450,990.0,7.0,,-4.0,,
28750,201501120520,990.0,6.0,,-4.0,,
28750,201501120550,990.0,6.0,,-4.0,,
28750,201501120620,990.0,6.0,,-4.0,,
28750,201501120650,990.0,5.0,,-4.0,,
28750,201501120720,50.0,5.0,,-4.0,,
28750,201501120750,990.0,3.0,,-6.0,,
28750,201501120820,990.0,3.0,,-6.0,,
28750,201501120850,990.0,3.0,,,,
28750,201501120920,50.0,5.0,,-6.0,,
28750,201501120950,990.0,6.0,,-6.0,,
28750,201501121020,990.0,6.0,,-6.0,,
28750,201501121050,990.0,5.0,,-4.0,,
28750,201501121120,990.0,3.0,,-6.0,,
28750,201501121150,50.0,5.0,,-6.0,,
28750,201501121220,990.0,3.0,,-6.0,,
28750,201501121250,990.0,3.0,,,,
28750,201501121320,990.0,5.0,,-6.0,,
28750,201501121350,80.0,5.0,,-6.0,,
28750,201501121420,990.0,5.0,,-6.0,,
28750,201501121450,990.0,5.0,,-6.0,,
28750,201501121520,990.0,5.0,,-6.0,,
28750,201501121550,990.0,5.0,,-6.0,,
28750,201501121620,990.0,5.0,,-6.0,,
28750,201501121650,990.0,2.0,,-6.0,,
28750,201501121720,990.0,3.0,,,,
28750,201501121750,990.0,5.0,,-6.0,,
28750,201501121820,990.0,3.0,,-6.0,,
28750,201501121850,990.0,3.0,,-6.0,,
28750,201501121920,90.0,5.0,,-4.0,,
28750,201501121950,100.0,5.0,,-2.0,,
28750,201501122020,100.0,5.0,,0.0,,
28750,201501122050,990.0,5.0,,1.0,,
28750,201501122120,990.0,3.0,,1.0,,
28750,201501122150,990.0,5.0,,3.0,,
28750,201501122220,990.0,5.0,,3.0,,
28750,201501122250,70.0,7.0,,5.0,,
28750,201501122320,990.0,6.0,,5.0,,
28750,201501122350,990.0,7.0,,7.0,,
28750,201501130020,100.0,10.0,,7.0,,
28750,201501130050,100.0,10.0,,9.0,,
28750,201501130120,100.0,10.0,,9.0,,
28750,201501130150,100.0,11.0,,9.0,,
28750,201501130220,110.0,11.0,,9.0,,
28750,201501130250,110.0,13.0,,9.0,,
28750,201501130320,110.0,13.0,,9.0,,
28750,201501130350,110.0,13.0,,9.0,,
28750,201501130420,110.0,14.0,,9.0,,
28750,201501130450,110.0,14.0,,9.0,,
28750,201501130520,100.0,11.0,,9.0,,
28750,201501130550,990.0,8.0,,9.0,,
28750,201501130620,990.0,8.0,,9.0,,
28750,201501130650,990.0,8.0,,9.0,,
28750,201501130720,990.0,9.0,,9.0,,
28750,201501130750,100.0,8.0,,9.0,,
28750,201501130820,100.0,10.0,,9.0,,
28750,201501130850,110.0,10.0,,9.0,,
28750,201501130920,110.0,11.0,,9.0,,
28750,201501130950,110.0,8.0,,9.0,,
28750,201501131020,120.0,8.0,,9.0,,
28750,201501131050,120.0,10.0,,10.0,,
28750,201501131120,120.0,10.0,,10.0,,
28750,201501131150,130.0,10.0,,9.0,,
28750,201501131220,130.0,10.0,,7.0,,
28750,201501131250,130.0,8.0,,7.0,,
28750,201501131320,130.0,8.0,,7.0,,
28750,201501131350,120.0,8.0,,7.0,,
28750,201501131420,130.0,9.0,,7.0,,
28750,201501131450,140.0,8.0,,7.0,,
28750,201501131520,130.0,9.0,,,,
28750,201501131550,130.0,9.0,,5.0,,
28750,201501131620,130.0,10.0,,7.0,,
28750,201501131650,140.0,10.0,,7.0,,
28750,201501131720,140.0,10.0,,9.0,,
28750,201501131750,140.0,10.0,,7.0,,
28750,201501131820,130.0,11.0,,9.0,,
28750,201501131850,140.0,10.0,,9.0,,
28750,201501131920,130.0,14.0,,9.0,,
28750,201501131950,130.0,18.0,,9.0,,
28750,201501132020,150.0,13.0,,9.0,,
28750,201501132050,130.0,14.0,,9.0,,
28750,201501132120,140.0,15.0,,9.0,,
